0	1	2
/m/025hzx	/people/person/employment_history./business/employment_tenure/company	/m/025hwq
/m/015g_7	/people/person/spouse_s./people/marriage/type_of_union	/m/01g63y
/m/03c5bz	/people/person/spouse_s./people/marriage/type_of_union	/m/01g63y
/m/039g82	/people/person/place_of_birth	/m/013jz2
/m/029h45	/people/deceased_person/place_of_death	/m/02_286
/m/015grj	/people/person/places_lived./people/place_lived/location	/m/030qb3t
/m/01sp81	/people/person/nationality	/m/02jx1
/m/010hn	/people/person/places_lived./people/place_lived/location	/m/01ktz1
/m/011lvx	/people/person/spouse_s./people/marriage/spouse	/m/03f0fnk
/m/01lqnff	/people/person/places_lived./people/place_lived/location	/m/01z28b
/m/01pkhw	/people/person/spouse_s./people/marriage/type_of_union	/m/01g63y
		
/m/02w7gg	/people/ethnicity/people	/m/01tzm9
/m/0194xc	/people/person/places_lived./people/place_lived/location	/m/01cx_
/m/026rm_y	/people/person/places_lived./people/place_lived/location	/m/0156q
/m/025p38	/people/person/places_lived./people/place_lived/location	/m/03p85
/m/01p7s6	/people/ethnicity/people	/m/03f0324
/m/01fxfk	/people/person/place_of_birth	/m/030qb3t
/m/025t9b	/people/person/nationality	/m/02jx1
/m/03c6vl	/people/person/spouse_s./people/marriage/spouse	/m/030b93
/m/01vsqvs	/people/person/places_lived./people/place_lived/location	/m/02_286
/m/022q4j	/people/person/place_of_birth	/m/02_286
/m/02rgz4	/people/person/nationality	/m/03_3d
/m/01mskc3	/people/person/sibling_s./people/sibling_relationship/sibling	/m/013rds
/m/01n44c	/people/deceased_person/place_of_death	/m/02_286
/m/01wjrn	/people/person/place_of_birth	/m/02_286
/m/03_f0	/people/person/nationality	/m/0345h
/m/03j24kf	/people/person/languages	/m/02h40lc
/m/01nvmd_	/people/person/languages	/m/02h40lc
/m/01n8gr	/people/person/place_of_birth	/m/03l2n
/m/02g7sp	/people/ethnicity/people	/m/01w3lzq
/m/01x72k	/people/person/languages	/m/02h40lc
/m/01fxck	/people/person/places_lived./people/place_lived/location	/m/02_286
/m/025b5y	/people/person/places_lived./people/place_lived/location	/m/01x73
/m/01pr6q7	/people/deceased_person/place_of_burial	/m/018mmj
/m/01fs_4	/people/person/places_lived./people/place_lived/location	/m/02_286
/m/02b9g4	/people/person/place_of_birth	/m/013yq
/m/033tf_	/people/ethnicity/people	/m/033w9g
/m/023nlj	/people/person/places_lived./people/place_lived/location	/m/013yq
/m/01kb2j	/people/person/places_lived./people/place_lived/location	/m/02z0j
/m/03cz4j	/people/person/nationality	/m/03_3d
/m/01k56k	/people/person/religion	/m/03_gx
/m/01gbbz	/people/person/spouse_s./people/marriage/spouse	/m/01vhb0
/m/01wj9y9	/people/person/places_lived./people/place_lived/location	/m/02_286
/m/01p4r3	/people/person/spouse_s./people/marriage/location_of_ceremony	/m/02_286
/m/01mtqf	/people/cause_of_death/people	/m/01vl17
/m/0277470	/people/person/places_lived./people/place_lived/location	/m/02_286
/m/014gf8	/people/person/places_lived./people/place_lived/location	/m/030qb3t
/m/0175wg	/people/person/languages	/m/02h40lc
/m/0301bq	/people/person/places_lived./people/place_lived/location	/m/02_286
/m/022dp5	/people/ethnicity/people	/m/021r7r
/m/030g9z	/people/person/place_of_birth	/m/02_286
/m/033tf_	/people/ethnicity/people	/m/02rmxx
/m/026zvx7	/people/person/languages	/m/02h40lc
/m/01p1z_	/people/person/place_of_birth	/m/02_286
/m/01m65sp	/people/person/place_of_birth	/m/02_286
/m/01lqnff	/people/person/places_lived./people/place_lived/location	/m/030qb3t
/m/02661h	/people/person/place_of_birth	/m/01fscv
/m/02w7gg	/people/ethnicity/people	/m/02d42t
/m/03dq9	/people/person/spouse_s./people/marriage/type_of_union	/m/01g63y
/m/02r34n	/people/person/languages	/m/02h40lc
/m/01l7cxq	/people/person/place_of_birth	/m/030qb3t
/m/02_hj4	/people/person/spouse_s./people/marriage/type_of_union	/m/01g63y
/m/03cn92	/people/person/place_of_birth	/m/03l2n
/m/01rgcg	/people/deceased_person/place_of_death	/m/02_286
/m/01n4f8	/people/person/places_lived./people/place_lived/location	/m/02_286
/m/01nz1q6	/people/person/nationality	/m/03_3d
/m/034qg	/people/cause_of_death/people	/m/03d_zl4
/m/026v437	/people/person/places_lived./people/place_lived/location	/m/02_286
/m/01n8_g	/people/person/languages	/m/02h40lc
/m/03mp9s	/people/person/spouse_s./people/marriage/type_of_union	/m/01g63y
/m/01fx5l	/people/person/place_of_birth	/m/01cx_
/m/02l3_5	/people/person/place_of_birth	/m/02j3w
/m/01pnn3	/people/person/place_of_birth	/m/01ykl0
/m/026_dq6	/people/person/place_of_birth	/m/030qb3t
/m/02kxbx3	/people/person/spouse_s./people/marriage/spouse	/m/01p7yb
/m/022q32	/people/person/place_of_birth	/m/01jr6
/m/01f5q5	/people/person/places_lived./people/place_lived/location	/m/02_286
/m/017xm3	/people/person/languages	/m/02h40lc
/m/01mqz0	/people/person/places_lived./people/place_lived/location	/m/01531
/m/0265z9l	/people/person/languages	/m/02h40lc
/m/01t07j	/people/person/spouse_s./people/marriage/type_of_union	/m/01g63y
/m/0315q3	/people/person/places_lived./people/place_lived/location	/m/01_d4
/m/03bkbh	/people/ethnicity/people	/m/01vzxmq
/m/02w7gg	/people/ethnicity/people	/m/015pxr
/m/033tf_	/people/ethnicity/people	/m/02yplc
/m/033p3_	/people/person/place_of_birth	/m/01_d4
/m/01wj92r	/people/person/religion	/m/01lp8
/m/039bpc	/people/person/languages	/m/02h40lc
/m/01phtd	/people/person/places_lived./people/place_lived/location	/m/02_286
/m/01vw8mh	/people/person/employment_history./business/employment_tenure/company	/m/02p3cr5
/m/016qtt	/people/person/spouse_s./people/marriage/type_of_union	/m/01g63y
/m/03h8_g	/people/person/places_lived./people/place_lived/location	/m/015fr
/m/01pbwwl	/people/person/nationality	/m/02jx1
/m/01wbsdz	/people/person/places_lived./people/place_lived/location	/m/01smm
/m/015rhv	/people/deceased_person/place_of_death	/m/0281rp
/m/01d1yr	/people/person/spouse_s./people/marriage/type_of_union	/m/01g63y
/m/01hkhq	/people/person/languages	/m/02h40lc
/m/02pk6x	/people/person/places_lived./people/place_lived/location	/m/02_286
/m/022dp5	/people/ethnicity/people	/m/015_30
/m/02lq10	/people/person/places_lived./people/place_lived/location	/m/01n7q
/m/03flwk	/people/person/places_lived./people/place_lived/location	/m/01x73
/m/01_f_5	/people/person/languages	/m/02h40lc
/m/02z2xdf	/people/person/spouse_s./people/marriage/type_of_union	/m/01g63y
/m/01rzqj	/people/person/nationality	/m/02jx1
/m/02661h	/people/person/places_lived./people/place_lived/location	/m/01fscv
/m/0372p	/people/deceased_person/place_of_death	/m/03pbf
/m/01tnxc	/people/person/place_of_birth	/m/03l2n
/m/01pcvn	/people/person/nationality	/m/02jx1
/m/022fdt	/people/ethnicity/people	/m/0261x8t
/m/01mxnvc	/people/person/nationality	/m/02jx1
/m/02wk4d	/people/person/languages	/m/03_9r
/m/038rzr	/people/person/place_of_birth	/m/01vc3y
/m/01t07j	/people/person/spouse_s./people/marriage/spouse	/m/01tj34
/m/01pcql	/people/person/places_lived./people/place_lived/location	/m/01jxlz
/m/01vvydl	/people/person/places_lived./people/place_lived/location	/m/030qb3t
/m/033tf_	/people/ethnicity/people	/m/01_x6d
/m/015nhn	/people/person/place_of_birth	/m/01km6_
/m/03h610	/people/person/places_lived./people/place_lived/location	/m/02_286
/m/01nbq4	/people/person/places_lived./people/place_lived/location	/m/0144wg
/m/01l3j	/people/deceased_person/place_of_death	/m/030qb3t
/m/0168dy	/people/person/religion	/m/01y0s9
/m/013bd1	/people/person/nationality	/m/02jx1
/m/01_x6v	/people/person/languages	/m/02h40lc
/m/03k7bd	/people/person/places_lived./people/place_lived/location	/m/01sn3
/m/014dq7	/people/deceased_person/place_of_death	/m/030qb3t
/m/01trf3	/people/person/place_of_birth	/m/03pzf
/m/01j7z7	/people/person/spouse_s./people/marriage/spouse	/m/0147dk
/m/02k76g	/people/person/place_of_birth	/m/02_286
/m/02g5bf	/people/person/sibling_s./people/sibling_relationship/sibling	/m/0239zv
/m/01l2fn	/people/person/nationality	/m/02jx1
/m/01vx5w7	/people/person/places_lived./people/place_lived/location	/m/013yq
/m/03pvt	/people/person/place_of_birth	/m/01_d4
/m/02jxmr	/people/person/place_of_birth	/m/030qb3t
/m/01rt5h	/people/cause_of_death/people	/m/018swb
/m/038723	/people/ethnicity/people	/m/02_0d2
		
/m/01520h	/people/person/places_lived./people/place_lived/location	/m/01n7q
/m/01ynzf	/people/person/place_of_birth	/m/01_d4
/m/01vs_v8	/people/person/spouse_s./people/marriage/type_of_union	/m/01g63y
/m/021lby	/people/person/place_of_birth	/m/02_286
/m/01z7s_	/people/person/places_lived./people/place_lived/location	/m/02_286
/m/030tjk	/people/person/nationality	/m/02jx1
/m/014y6	/people/person/spouse_s./people/marriage/type_of_union	/m/01g63y
/m/02r34n	/people/person/religion	/m/01hng3
/m/01cwkq	/people/person/languages	/m/02h40lc
/m/01vrx35	/people/person/religion	/m/03_gx
/m/025b5y	/people/person/places_lived./people/place_lived/location	/m/02cl1
/m/01psyx	/people/cause_of_death/people	/m/01jrvr6
/m/01_x6d	/people/person/places_lived./people/place_lived/location	/m/02cl1
/m/01yzhn	/people/person/languages	/m/02h40lc
/m/02y0js	/people/cause_of_death/people	/m/03_f0
/m/02ctzb	/people/ethnicity/people	/m/025_nbr
/m/015wnl	/people/person/places_lived./people/place_lived/location	/m/0133ch
/m/033_1p	/people/person/spouse_s./people/marriage/type_of_union	/m/01g63y
/m/0241wg	/people/person/languages	/m/03k50
/m/037s5h	/people/person/places_lived./people/place_lived/location	/m/030qb3t
/m/03gkn5	/people/person/languages	/m/02h40lc
/m/01h320	/people/person/places_lived./people/place_lived/location	/m/01n4w
/m/01xndd	/people/person/religion	/m/03_gx
/m/01_qc_	/people/cause_of_death/people	/m/02h3tp
/m/03nyts	/people/person/languages	/m/03_9r
/m/035sc2	/people/person/place_of_birth	/m/010z5n
/m/024my5	/people/person/place_of_birth	/m/02_286
/m/02sch9	/people/ethnicity/people	/m/03f02ct
/m/0372kf	/people/person/place_of_birth	/m/019k6n
/m/01wg3q	/people/person/place_of_birth	/m/020d8d
/m/01gbbz	/people/person/spouse_s./people/marriage/spouse	/m/01pcz9
/m/039n1	/people/person/nationality	/m/0345h
/m/033tf_	/people/ethnicity/people	/m/018ygt
/m/016yzz	/people/person/places_lived./people/place_lived/location	/m/02jx1
/m/013xrm	/people/ethnicity/people	/m/01q8fxx
/m/01mqnr	/people/person/religion	/m/03_gx
/m/01l2m3	/people/cause_of_death/people	/m/028q6
/m/016jfw	/people/person/places_lived./people/place_lived/location	/m/01b8jj
/m/03pmty	/people/person/place_of_birth	/m/02_286
/m/02psvcf	/people/cause_of_death/people	/m/014dq7
/m/015qq1	/people/person/spouse_s./people/marriage/type_of_union	/m/01g63y
/m/01kx1j	/people/person/nationality	/m/0345h
		
/m/01xhh5	/people/ethnicity/people	/m/02_4fn
/m/03bw6	/people/deceased_person/place_of_burial	/m/01n7q
/m/023tp8	/people/person/spouse_s./people/marriage/spouse	/m/01vvb4m
/m/03q45x	/people/person/spouse_s./people/marriage/spouse	/m/03q43g
/m/01qq_lp	/people/person/languages	/m/02bjrlw
/m/0170vn	/people/person/places_lived./people/place_lived/location	/m/02_286
/m/02w7gg	/people/ethnicity/people	/m/03jj93
/m/03mp9s	/people/person/spouse_s./people/marriage/spouse	/m/0237fw
/m/013km	/people/person/nationality	/m/03_3d
/m/03kts	/people/person/languages	/m/02h40lc
/m/01xy5l_	/people/profession/specialization_of	/m/01c979
/m/017f4y	/people/person/places_lived./people/place_lived/location	/m/02k8k
/m/03lmx1	/people/ethnicity/languages_spoken	/m/02h40lc
/m/01rzxl	/people/person/places_lived./people/place_lived/location	/m/02xry
/m/03n6r	/people/person/languages	/m/02h40lc
/m/01tvz5j	/people/person/spouse_s./people/marriage/type_of_union	/m/01g63y
/m/03_vx9	/people/person/religion	/m/03_gx
/m/022769	/people/person/places_lived./people/place_lived/location	/m/030qb3t
/m/02lf70	/people/person/spouse_s./people/marriage/type_of_union	/m/01g63y
/m/033tf_	/people/ethnicity/people	/m/01vrt_c
/m/02k6hp	/people/cause_of_death/people	/m/02jxsq
/m/0151zx	/people/person/nationality	/m/02jx1
/m/01l2m3	/people/cause_of_death/people	/m/021j72
/m/03k545	/people/person/nationality	/m/02jx1
/m/01lz4tf	/people/person/spouse_s./people/marriage/spouse	/m/01lbp
/m/01pbxb	/people/person/places_lived./people/place_lived/location	/m/02dtg
/m/02rnns	/people/person/place_of_birth	/m/01s3v
/m/01v40wd	/people/person/spouse_s./people/marriage/spouse	/m/01vxlbm
/m/02bh9	/people/person/spouse_s./people/marriage/spouse	/m/01yd8v
/m/033tf_	/people/ethnicity/people	/m/030vnj
/m/03kpvp	/people/person/place_of_birth	/m/02_286
/m/01pgk0	/people/person/place_of_birth	/m/0106dv
/m/02rf51g	/people/deceased_person/place_of_death	/m/030qb3t
/m/02y0js	/people/cause_of_death/people	/m/036jb
/m/0151xv	/people/person/spouse_s./people/marriage/type_of_union	/m/01g63y
/m/03bkbh	/people/ethnicity/people	/m/02184q
/m/02nb2s	/people/person/places_lived./people/place_lived/location	/m/01n7q
/m/023kzp	/people/person/places_lived./people/place_lived/location	/m/02_286
/m/02h9_l	/people/person/places_lived./people/place_lived/location	/m/013yq
/m/01whg97	/people/person/languages	/m/02h40lc
/m/0338g8	/people/person/place_of_birth	/m/010v8k
/m/01sfmyk	/people/person/languages	/m/02h40lc
/m/0170pk	/people/person/places_lived./people/place_lived/location	/m/02ckm7
/m/01wqpnm	/people/person/nationality	/m/02jx1
/m/0237fw	/people/person/spouse_s./people/marriage/type_of_union	/m/01g63y
/m/03jjzf	/people/person/spouse_s./people/marriage/type_of_union	/m/01g63y
/m/02nygk	/people/deceased_person/place_of_death	/m/030qb3t
/m/0151ns	/people/person/place_of_birth	/m/02sn34
/m/01syr4	/people/person/languages	/m/02h40lc
/m/01_vfy	/people/deceased_person/place_of_death	/m/02_286
/m/01vs_v8	/people/person/places_lived./people/place_lived/location	/m/02jx1
/m/033qxt	/people/ethnicity/languages_spoken	/m/03hkp
/m/01x1cn2	/people/person/languages	/m/02h40lc
/m/02knxx	/people/cause_of_death/people	/m/015gsv
/m/02qw2xb	/people/person/places_lived./people/place_lived/location	/m/01531
/m/0285c	/people/person/languages	/m/02h40lc
/m/01wgcvn	/people/person/languages	/m/02h40lc
/m/015p37	/people/person/places_lived./people/place_lived/location	/m/01cx_
/m/02ctzb	/people/ethnicity/people	/m/02yy8
/m/016h4r	/people/person/languages	/m/02h40lc
/m/01g1lp	/people/person/places_lived./people/place_lived/location	/m/02frhbc
/m/02jxkw	/people/person/place_of_birth	/m/02_286
/m/026lj	/people/person/places_lived./people/place_lived/location	/m/02m77
/m/012bk	/people/person/religion	/m/03_gx
/m/01nms7	/people/person/places_lived./people/place_lived/location	/m/030qb3t
/m/01mvjl0	/people/person/place_of_birth	/m/02_286
/m/03bkbh	/people/ethnicity/people	/m/010xjr
/m/03j149k	/people/person/places_lived./people/place_lived/location	/m/02zp1t
/m/02lnhv	/people/person/place_of_birth	/m/016v46
/m/013pp3	/people/person/spouse_s./people/marriage/spouse	/m/03p9hl
/m/013xrm	/people/ethnicity/people	/m/01t_z
/m/01f9mq	/people/person/spouse_s./people/marriage/location_of_ceremony	/m/030qb3t
/m/013b6_	/people/ethnicity/people	/m/03f4k
/m/0159h6	/people/person/nationality	/m/02jx1
/m/01ps2h8	/people/person/places_lived./people/place_lived/location	/m/02_286
/m/01wrcxr	/people/person/place_of_birth	/m/02dtg
/m/01pfkw	/people/person/employment_history./business/employment_tenure/company	/m/03mp8k
/m/0147dk	/people/person/religion	/m/01lp8
/m/01nrq5	/people/person/place_of_birth	/m/010y34
/m/015gy7	/people/deceased_person/place_of_death	/m/02_286
/m/03l3ln	/people/person/languages	/m/02h40lc
/m/01j7rd	/people/person/languages	/m/02h40lc
/m/01fdc0	/people/person/nationality	/m/02jx1
/m/03lgg	/people/person/places_lived./people/place_lived/location	/m/01n7q
/m/01nrq5	/people/deceased_person/place_of_death	/m/030qb3t
/m/02c4s	/people/person/religion	/m/01spm
/m/01j7rd	/people/person/places_lived./people/place_lived/location	/m/02_286
/m/02w7gg	/people/ethnicity/people	/m/0171cm
/m/013b6_	/people/ethnicity/people	/m/01l1rw
/m/0252fh	/people/person/religion	/m/03_gx
/m/01x2tm8	/people/person/spouse_s./people/marriage/type_of_union	/m/01g63y
/m/01vsqvs	/people/person/place_of_birth	/m/01v8c
/m/01vvb4m	/people/person/spouse_s./people/marriage/location_of_ceremony	/m/03gh4
/m/02g0rb	/people/person/places_lived./people/place_lived/location	/m/02_286
/m/03pmty	/people/person/places_lived./people/place_lived/location	/m/02_286
		
/m/01_f_5	/people/person/place_of_birth	/m/02_286
/m/01nxzv	/people/person/places_lived./people/place_lived/location	/m/02_286
/m/02w7gg	/people/ethnicity/people	/m/02k6rq
/m/028r4y	/people/person/place_of_birth	/m/02_286
/m/01f6zc	/people/person/places_lived./people/place_lived/location	/m/030qb3t
/m/01vn35l	/people/person/nationality	/m/02jx1
/m/01l2m3	/people/cause_of_death/people	/m/01g4zr
/m/01gvxv	/people/person/places_lived./people/place_lived/location	/m/02_286
/m/034ls	/people/person/religion	/m/02rsw
/m/01npcy7	/people/person/spouse_s./people/marriage/location_of_ceremony	/m/03gh4
/m/01q8fxx	/people/person/languages	/m/02bjrlw
/m/018gqj	/people/person/spouse_s./people/marriage/spouse	/m/02lyx4
/m/02ctzb	/people/ethnicity/people	/m/01y8cr
/m/030hcs	/people/person/spouse_s./people/marriage/type_of_union	/m/01g63y
/m/03c9pqt	/people/person/employment_history./business/employment_tenure/company	/m/024rgt
/m/01my_c	/people/person/place_of_birth	/m/01ppq
/m/01t265	/people/person/spouse_s./people/marriage/location_of_ceremony	/m/029cr
/m/0184jw	/people/person/languages	/m/02h40lc
/m/013xrm	/people/ethnicity/people	/m/025b5y
/m/01j851	/people/person/places_lived./people/place_lived/location	/m/03l2n
/m/01817f	/people/person/place_of_birth	/m/02_286
/m/01zt10	/people/person/languages	/m/02h40lc
/m/02gyl0	/people/person/places_lived./people/place_lived/location	/m/030qb3t
/m/016zp5	/people/person/spouse_s./people/marriage/spouse	/m/017gxw
/m/032s66	/people/cause_of_death/people	/m/01vsl3_
/m/02rgz4	/people/person/places_lived./people/place_lived/location	/m/018jk2
/m/01cspq	/people/person/nationality	/m/03gj2
/m/018swb	/people/person/languages	/m/02h40lc
/m/01jfr3y	/people/person/languages	/m/02h40lc
/m/01wy5m	/people/person/places_lived./people/place_lived/location	/m/01n7q
/m/02rf1y	/people/person/place_of_birth	/m/019fh
/m/012cj0	/people/person/employment_history./business/employment_tenure/company	/m/01skqzw
/m/0149xx	/people/person/place_of_birth	/m/01gf5
/m/01l2m3	/people/cause_of_death/people	/m/025jj7
/m/033tf_	/people/ethnicity/people	/m/01nxzv
/m/01g04k	/people/deceased_person/place_of_death	/m/030qb3t
/m/030vmc	/people/person/place_of_birth	/m/01_d4
/m/019_1h	/people/person/nationality	/m/02k54
/m/033tf_	/people/ethnicity/people	/m/01fwpt
/m/033tf_	/people/ethnicity/people	/m/01_ztw
/m/01vsl3_	/people/person/spouse_s./people/marriage/location_of_ceremony	/m/035hm
/m/03kdl	/people/deceased_person/place_of_death	/m/02_286
/m/01vsqvs	/people/person/spouse_s./people/marriage/type_of_union	/m/01g63y
/m/03h2d4	/people/person/places_lived./people/place_lived/location	/m/02h6_6p
/m/01wz3cx	/people/person/religion	/m/025t7ly
/m/01k_0fp	/people/person/place_of_birth	/m/01b8w_
/m/02g7sp	/people/ethnicity/people	/m/038rzr
/m/02byfd	/people/person/places_lived./people/place_lived/location	/m/030qb3t
/m/01ky2h	/people/person/places_lived./people/place_lived/location	/m/02_286
/m/01x66d	/people/person/nationality	/m/035qy
/m/03knl	/people/person/places_lived./people/place_lived/location	/m/01sn3
/m/026l37	/people/person/place_of_birth	/m/01_d4
/m/016yvw	/people/person/spouse_s./people/marriage/spouse	/m/01q8fxx
/m/01phtd	/people/person/languages	/m/03115z
/m/01k_0fp	/people/person/places_lived./people/place_lived/location	/m/01b8w_
/m/01vsqvs	/people/person/nationality	/m/0345h
/m/033tf_	/people/ethnicity/people	/m/034g2b
/m/02k6hp	/people/cause_of_death/people	/m/014zn0
/m/02_hj4	/people/person/places_lived./people/place_lived/location	/m/02_286
/m/016z68	/people/person/places_lived./people/place_lived/location	/m/01l63
/m/013knm	/people/person/languages	/m/02h40lc
/m/033tf_	/people/ethnicity/people	/m/039crh
/m/02xp18	/people/person/place_of_birth	/m/02_286
/m/01ggc9	/people/person/places_lived./people/place_lived/location	/m/029cr
/m/01pkhw	/people/person/places_lived./people/place_lived/location	/m/030qb3t
/m/03_x5t	/people/person/places_lived./people/place_lived/location	/m/030qb3t
/m/016dgz	/people/person/places_lived./people/place_lived/location	/m/01cx_
/m/02lymt	/people/person/places_lived./people/place_lived/location	/m/01531
/m/03f0fnk	/people/person/places_lived./people/place_lived/location	/m/02_286
/m/032md	/people/deceased_person/place_of_burial	/m/018mmw
/m/0308kx	/people/person/place_of_birth	/m/015zxh
/m/03lt8g	/people/person/languages	/m/02h40lc
/m/02f8lw	/people/person/spouse_s./people/marriage/type_of_union	/m/01g63y
/m/0277c3	/people/person/nationality	/m/0345h
/m/01qqtr	/people/person/languages	/m/02h40lc
/m/026670	/people/person/spouse_s./people/marriage/spouse	/m/02k21g
/m/01nrq5	/people/person/places_lived./people/place_lived/location	/m/010y34
/m/030g9z	/people/person/sibling_s./people/sibling_relationship/sibling	/m/02mc79
/m/0168dy	/people/person/spouse_s./people/marriage/location_of_ceremony	/m/030qb3t
/m/02w7gg	/people/ethnicity/people	/m/01nwwl
/m/025h4z	/people/person/place_of_birth	/m/01531
/m/01qhm_	/people/ethnicity/people	/m/02g0rb
/m/01bh6y	/people/person/languages	/m/02h40lc
/m/03q3x5	/people/person/religion	/m/03_gx
/m/02yygk	/people/person/religion	/m/019cr
/m/02jm0n	/people/person/place_of_birth	/m/030qb3t
/m/01yzhn	/people/person/spouse_s./people/marriage/type_of_union	/m/01g63y
/m/01dw9z	/people/person/spouse_s./people/marriage/type_of_union	/m/01g63y
/m/02cllz	/people/person/spouse_s./people/marriage/type_of_union	/m/01g63y
/m/03mz9r	/people/person/place_of_birth	/m/02dtg
/m/01pw9v	/people/person/religion	/m/03_gx
/m/025_nbr	/people/person/place_of_birth	/m/0106dv
/m/01gw4f	/people/person/sibling_s./people/sibling_relationship/sibling	/m/02vyw
/m/024t0y	/people/person/spouse_s./people/marriage/location_of_ceremony	/m/0162v
/m/02w7gg	/people/ethnicity/people	/m/022_q8
/m/02v3yy	/people/person/spouse_s./people/marriage/spouse	/m/018gqj
/m/01wyzyl	/people/person/languages	/m/02h40lc
/m/0168dy	/people/person/places_lived./people/place_lived/location	/m/013yq
/m/02t__3	/people/person/places_lived./people/place_lived/location	/m/01n7q
