source,relation,target,true_label,score
/m/0784v1,/people/person/gender,/m/05zppz,1.0,0.7238993227481842
/m/07jmnh,/people/person/gender,/m/05zppz,1.0,1.0
/m/044qx,/people/person/gender,/m/02zsn,0.0,1.0
/m/040nwr,/people/person/gender,/m/05zppz,0.0,1.0
/m/05qsxy,/people/person/gender,/m/02zsn,0.0,1.0
/m/0863x_,/people/person/gender,/m/05zppz,1.0,0.8042840182781219
/m/04bdqk,/people/person/gender,/m/05zppz,0.0,1.0
/m/043kzcr,/people/person/gender,/m/05zppz,0.0,1.0
/m/0cymln,/people/person/gender,/m/05zppz,1.0,1.0
/m/07vfqj,/people/person/gender,/m/05zppz,1.0,0.7835803687572479
/m/09gffmz,/people/person/gender,/m/05zppz,1.0,1.0
/m/03qhyn8,/people/person/gender,/m/05zppz,1.0,1.0
/m/06t61y,/people/person/gender,/m/02zsn,1.0,1.0
/m/0b80__,/people/person/gender,/m/02zsn,0.0,1.0
/m/0bqch,/people/person/gender,/m/05zppz,1.0,0.7893418312072754
/m/07h1tr,/people/person/gender,/m/05zppz,1.0,1.0
/m/0h1q6,/people/person/gender,/m/02zsn,0.0,0.8105543434619904
/m/071jrc,/people/person/gender,/m/05zppz,1.0,0.7985374569892884
/m/0fhxv,/people/person/gender,/m/05zppz,1.0,0.8014196991920471
/m/070c93,/people/person/gender,/m/02zsn,1.0,0.7937482416629791
/m/06lgq8,/people/person/gender,/m/02zsn,0.0,1.0
/m/06gn7r,/people/person/gender,/m/05zppz,1.0,1.0
/m/04r68,/people/person/gender,/m/05zppz,0.0,1.0
/m/05nzw6,/people/person/gender,/m/05zppz,1.0,1.0
/m/04z_x4v,/people/person/gender,/m/05zppz,1.0,0.7970219552516937
/m/0bt4r4,/people/person/gender,/m/05zppz,1.0,0.8133312880992889
/m/03q43g,/people/person/gender,/m/05zppz,1.0,1.0
/m/0gnbw,/people/person/gender,/m/05zppz,1.0,0.7974430382251739
/m/078mgh,/people/person/gender,/m/05zppz,1.0,1.0
/m/0dbc1s,/people/person/gender,/m/05zppz,1.0,0.8036974608898163
/m/0ck91,/people/person/gender,/m/02zsn,1.0,0.8194397151470184
/m/06151l,/people/person/gender,/m/05zppz,1.0,0.7932575523853302
/m/06f5j,/people/person/gender,/m/02zsn,0.0,0.8082376062870026
/m/09fqd3,/people/person/gender,/m/02zsn,0.0,0.787135100364685
/m/04y79_n,/people/person/gender,/m/02zsn,0.0,0.7251278638839722
/m/06y9bd,/people/person/gender,/m/05zppz,0.0,1.0
/m/0gthm,/people/person/gender,/m/05zppz,1.0,0.7807573854923249
/m/070c93,/people/person/gender,/m/05zppz,0.0,1.0
/m/07cjqy,/people/person/gender,/m/02zsn,0.0,1.0
/m/06msq2,/people/person/gender,/m/02zsn,0.0,0.7883712649345398
/m/06yrj6,/people/person/gender,/m/02zsn,0.0,0.7778756380081177
/m/06sn8m,/people/person/gender,/m/02zsn,0.0,0.7919991970062256
/m/071jrc,/people/person/gender,/m/02zsn,0.0,1.0
/m/08wq0g,/people/person/gender,/m/05zppz,1.0,1.0
/m/0gx_p,/people/person/gender,/m/02zsn,1.0,1.0
/m/0g69lg,/people/person/gender,/m/02zsn,0.0,1.0
/m/0gl88b,/people/person/gender,/m/02zsn,1.0,0.7247862100601197
/m/0b_dh,/people/person/gender,/m/02zsn,0.0,0.8163293719291687
/m/087z12,/people/person/gender,/m/02zsn,0.0,1.0
/m/042xh,/people/person/gender,/m/05zppz,0.0,1.0
/m/0466k4,/people/person/gender,/m/02zsn,0.0,0.8256262063980102
/m/03z_g7,/people/person/gender,/m/02zsn,0.0,1.0
/m/051m56,/people/person/gender,/m/05zppz,1.0,1.0
/m/0gnbw,/people/person/gender,/m/02zsn,0.0,1.0
/m/09cdxn,/people/person/gender,/m/02zsn,0.0,1.0
/m/05fg2,/people/person/gender,/m/02zsn,0.0,0.7319905161857605
/m/0gyx4,/people/person/gender,/m/02zsn,0.0,1.0
/m/03z0l6,/people/person/gender,/m/02zsn,0.0,1.0
/m/03zqc1,/people/person/gender,/m/02zsn,1.0,1.0
/m/05p92jn,/people/person/gender,/m/05zppz,0.0,0.8160158932209015
/m/0738b8,/people/person/gender,/m/02zsn,0.0,0.8129160344600678
/m/0h1q6,/people/person/gender,/m/05zppz,1.0,1.0
/m/0blt6,/people/person/gender,/m/02zsn,0.0,1.0
/m/084x96,/people/person/gender,/m/02zsn,0.0,1.0
/m/045g4l,/people/person/gender,/m/05zppz,1.0,0.821401846408844
/m/05m63c,/people/person/gender,/m/05zppz,0.0,0.7948493182659149
/m/09jd9,/people/person/gender,/m/02zsn,1.0,1.0
/m/06d6y,/people/person/gender,/m/02zsn,0.0,0.8148027300834656
/m/04r7p,/people/person/gender,/m/05zppz,0.0,1.0
/m/049fgvm,/people/person/gender,/m/05zppz,1.0,1.0
/m/04_jsg,/people/person/gender,/m/02zsn,0.0,0.7955972790718079
/m/069z_5,/people/person/gender,/m/05zppz,1.0,0.7989820897579193
/m/05slvm,/people/person/gender,/m/05zppz,0.0,1.0
/m/067sqt,/people/person/gender,/m/05zppz,0.0,0.7269050717353821
/m/0c3kw,/people/person/gender,/m/02zsn,0.0,0.8024316787719726
/m/0738b8,/people/person/gender,/m/05zppz,1.0,1.0
/m/0bq4j6,/people/person/gender,/m/05zppz,1.0,1.0
/m/076psv,/people/person/gender,/m/02zsn,0.0,0.7739297986030579
/m/04pf4r,/people/person/gender,/m/05zppz,1.0,1.0
/m/0g69lg,/people/person/gender,/m/05zppz,1.0,0.770473974943161
/m/079dy,/people/person/gender,/m/05zppz,1.0,1.0
/m/0hskw,/people/person/gender,/m/05zppz,1.0,1.0
/m/0bkg4,/people/person/gender,/m/02zsn,0.0,1.0
/m/064nh4k,/people/person/gender,/m/05zppz,0.0,0.7471809983253479
/m/0hskw,/people/person/gender,/m/02zsn,0.0,0.7951469182968139
/m/062dn7,/people/person/gender,/m/02zsn,0.0,1.0
/m/048_p,/people/person/gender,/m/05zppz,1.0,0.7829585433006286
/m/0cymln,/people/person/gender,/m/02zsn,0.0,0.8254058003425598
/m/051m56,/people/person/gender,/m/02zsn,0.0,0.7227322340011597
/m/040nwr,/people/person/gender,/m/02zsn,1.0,0.8178544998168945
/m/06s27s,/people/person/gender,/m/02zsn,0.0,0.7250246167182922
/m/04y79_n,/people/person/gender,/m/05zppz,1.0,1.0
/m/06lgq8,/people/person/gender,/m/05zppz,1.0,0.7860037326812744
/m/0d02km,/people/person/gender,/m/02zsn,0.0,0.7825547814369201
/m/04w1j9,/people/person/gender,/m/02zsn,0.0,0.7873408734798432
/m/060pl5,/people/person/gender,/m/05zppz,1.0,1.0
/m/03z0l6,/people/person/gender,/m/05zppz,1.0,0.8155831575393677
/m/07_m2,/people/person/gender,/m/05zppz,1.0,1.0
/m/04wp63,/people/person/gender,/m/05zppz,1.0,1.0
/m/07fvf1,/people/person/gender,/m/02zsn,0.0,1.0
/m/09fqtq,/people/person/gender,/m/02zsn,0.0,0.8123602390289306
/m/043hg,/people/person/gender,/m/05zppz,1.0,1.0
/m/07hbxm,/people/person/gender,/m/02zsn,1.0,0.8172830820083619
/m/0bvzp,/people/person/gender,/m/05zppz,1.0,1.0
/m/0534nr,/people/person/gender,/m/05zppz,1.0,0.7277968883514404
/m/0k29f,/people/person/gender,/m/02zsn,0.0,0.8003803730010987
/m/0drc1,/people/person/gender,/m/05zppz,1.0,0.7985802710056304
/m/0bxy67,/people/person/gender,/m/02zsn,0.0,1.0
/m/06gn7r,/people/person/gender,/m/02zsn,0.0,0.8401797652244568
/m/07lwsz,/people/person/gender,/m/02zsn,0.0,0.808321738243103
/m/076psv,/people/person/gender,/m/05zppz,1.0,1.0
/m/078g3l,/people/person/gender,/m/02zsn,0.0,0.7977723002433776
/m/089kpp,/people/person/gender,/m/05zppz,1.0,1.0
/m/062dn7,/people/person/gender,/m/05zppz,1.0,0.8290494620800019
/m/09xvf7,/people/person/gender,/m/02zsn,0.0,1.0
/m/0cj2k3,/people/person/gender,/m/02zsn,0.0,1.0
/m/0fn5bx,/people/person/gender,/m/02zsn,1.0,1.0
/m/0jf1b,/people/person/gender,/m/02zsn,0.0,1.0
/m/03mz9r,/people/person/gender,/m/05zppz,1.0,1.0
/m/0c921,/people/person/gender,/m/05zppz,1.0,0.8212185561656952
/m/0k29f,/people/person/gender,/m/05zppz,1.0,1.0
/m/03rwng,/people/person/gender,/m/05zppz,0.0,1.0
/m/06d6y,/people/person/gender,/m/05zppz,1.0,1.0
/m/09qc1,/people/person/gender,/m/05zppz,1.0,0.8195840895175934
/m/04kwbt,/people/person/gender,/m/02zsn,0.0,0.7246890723705292
/m/084x96,/people/person/gender,/m/05zppz,1.0,0.7537930905818939
/m/0gx_p,/people/person/gender,/m/05zppz,0.0,0.8092728435993195
/m/042xh,/people/person/gender,/m/02zsn,1.0,0.8204992294311524
/m/09myny,/people/person/gender,/m/05zppz,1.0,0.8232211947441102
/m/07q68q,/people/person/gender,/m/05zppz,1.0,0.7271887838840485
/m/050z2,/people/person/gender,/m/02zsn,0.0,1.0
/m/0cj2nl,/people/person/gender,/m/02zsn,0.0,1.0
/m/0d608,/people/person/gender,/m/02zsn,0.0,1.0
/m/03q45x,/people/person/gender,/m/02zsn,1.0,0.8096238732337951
/m/0443c,/people/person/gender,/m/02zsn,0.0,1.0
/m/043hg,/people/person/gender,/m/02zsn,0.0,0.8133463323116302
/m/0cw67g,/people/person/gender,/m/02zsn,0.0,0.8082196593284607
/m/04_1nk,/people/person/gender,/m/05zppz,1.0,0.7759167432785035
/m/06y9bd,/people/person/gender,/m/02zsn,1.0,0.7780856311321258
/m/0ccqd7,/people/person/gender,/m/02zsn,0.0,1.0
/m/0633p0,/people/person/gender,/m/05zppz,0.0,0.8003175318241119
/m/04fyhv,/people/person/gender,/m/05zppz,1.0,0.782125735282898
/m/04dyqk,/people/person/gender,/m/05zppz,1.0,0.8046976089477539
/m/069z_5,/people/person/gender,/m/02zsn,0.0,1.0
/m/04w1j9,/people/person/gender,/m/05zppz,1.0,1.0
/m/0k57l,/people/person/gender,/m/02zsn,0.0,1.0
/m/063tn,/people/person/gender,/m/05zppz,1.0,1.0
/m/07q68q,/people/person/gender,/m/02zsn,0.0,1.0
/m/05218gr,/people/person/gender,/m/05zppz,1.0,0.7283196449279785
/m/048_p,/people/person/gender,/m/02zsn,0.0,1.0
/m/06wvfq,/people/person/gender,/m/02zsn,1.0,1.0
/m/0cj2w,/people/person/gender,/m/05zppz,1.0,0.8200765728950501
/m/074qgb,/people/person/gender,/m/05zppz,1.0,0.7624993085861206
/m/0443c,/people/person/gender,/m/05zppz,1.0,0.8150640666484833
/m/0k8y7,/people/person/gender,/m/02zsn,1.0,0.8195023775100708
/m/03q5dr,/people/person/gender,/m/05zppz,0.0,1.0
/m/0bl60p,/people/person/gender,/m/02zsn,0.0,1.0
/m/08b8vd,/people/person/gender,/m/02zsn,1.0,1.0
/m/08jbxf,/people/person/gender,/m/05zppz,1.0,0.8039779663085938
/m/0bq4j6,/people/person/gender,/m/02zsn,0.0,0.8046258091926575
/m/0dky9n,/people/person/gender,/m/05zppz,1.0,1.0
/m/03qncl3,/people/person/gender,/m/02zsn,0.0,1.0
/m/0gl88b,/people/person/gender,/m/05zppz,0.0,1.0
/m/045bs6,/people/person/gender,/m/02zsn,0.0,0.8215368211269378
/m/044zvm,/people/person/gender,/m/05zppz,0.0,0.7941712439060211
/m/06wvfq,/people/person/gender,/m/05zppz,0.0,0.8243970930576324
/m/0c8hct,/people/person/gender,/m/02zsn,0.0,1.0
/m/03q3sy,/people/person/gender,/m/02zsn,0.0,0.7820602357387543
/m/05vzql,/people/person/gender,/m/02zsn,1.0,0.809601753950119
/m/05zdk2,/people/person/gender,/m/05zppz,0.0,0.8019053995609283
/m/0cfywh,/people/person/gender,/m/02zsn,0.0,1.0
