source,relation,target,true_label,score
/m/06d6y,/people/person/gender,/m/02zsn,0.0,-0.8059004604816437
/m/04z_x4v,/people/person/gender,/m/02zsn,0.0,-0.7858414471149444
/m/0466k4,/people/person/gender,/m/02zsn,0.0,-0.8159266352653504
/m/0cc63l,/people/person/gender,/m/02zsn,0.0,-0.8065135896205902
/m/03qhyn8,/people/person/gender,/m/02zsn,0.0,-0.781977379322052
/m/05p92jn,/people/person/gender,/m/02zsn,1.0,-0.8112757742404938
/m/0hskw,/people/person/gender,/m/05zppz,1.0,0.7871444463729859
/m/0ccqd7,/people/person/gender,/m/05zppz,1.0,-0.7223379611968994
/m/05qsxy,/people/person/gender,/m/05zppz,1.0,-0.8077028095722198
/m/0drc1,/people/person/gender,/m/02zsn,0.0,0.7917122483253479
/m/040_9,/people/person/gender,/m/02zsn,0.0,-0.809271901845932
/m/06jrhz,/people/person/gender,/m/02zsn,0.0,0.8045679211616517
/m/0c8hct,/people/person/gender,/m/02zsn,0.0,0.8122016608715057
/m/0784v1,/people/person/gender,/m/05zppz,1.0,-0.7235502064228058
/m/0jf1b,/people/person/gender,/m/05zppz,1.0,-0.8359482049942016
/m/06sn8m,/people/person/gender,/m/02zsn,0.0,-0.7894764006137848
/m/0k57l,/people/person/gender,/m/02zsn,0.0,-0.8139873206615448
/m/0cbkc,/people/person/gender,/m/02zsn,1.0,0.8214361846446991
/m/074qgb,/people/person/gender,/m/02zsn,0.0,-0.739164125919342
/m/06t8b,/people/person/gender,/m/02zsn,0.0,0.7879614770412445
/m/06d6y,/people/person/gender,/m/05zppz,1.0,0.8237545251846313
/m/0cw67g,/people/person/gender,/m/05zppz,1.0,0.8028989672660828
/m/0420y,/people/person/gender,/m/05zppz,1.0,0.8268033027648926
/m/05218gr,/people/person/gender,/m/05zppz,1.0,0.7243691563606263
/m/069z_5,/people/person/gender,/m/02zsn,0.0,-0.8056691765785218
/m/06lgq8,/people/person/gender,/m/02zsn,0.0,-0.7686310350894928
/m/03q43g,/people/person/gender,/m/02zsn,0.0,-0.7837547421455383
/m/042xh,/people/person/gender,/m/05zppz,0.0,0.8240938544273376
/m/05jcn8,/people/person/gender,/m/05zppz,1.0,0.8172847092151642
/m/040_9,/people/person/gender,/m/05zppz,1.0,0.8126493334770203
/m/0gct_,/people/person/gender,/m/05zppz,1.0,-0.8106096923351288
/m/0b_dh,/people/person/gender,/m/02zsn,0.0,0.8148750543594361
/m/045g4l,/people/person/gender,/m/02zsn,0.0,-0.805486661195755
/m/06j8wx,/people/person/gender,/m/02zsn,0.0,0.8134686470031738
/m/06j8wx,/people/person/gender,/m/05zppz,1.0,-0.8113108813762665
/m/048hf,/people/person/gender,/m/05zppz,1.0,0.8176212549209595
/m/05b49tt,/people/person/gender,/m/02zsn,0.0,-0.7516913831233978
/m/064nh4k,/people/person/gender,/m/02zsn,1.0,-0.742915689945221
/m/06y9bd,/people/person/gender,/m/02zsn,1.0,-0.7532078742980957
/m/03rwng,/people/person/gender,/m/02zsn,1.0,0.8034296214580536
/m/0c3ns,/people/person/gender,/m/02zsn,0.0,0.8068827688694
/m/05myd2,/people/person/gender,/m/02zsn,0.0,0.8073537290096283
/m/070c93,/people/person/gender,/m/05zppz,0.0,0.7930951416492462
/m/04pf4r,/people/person/gender,/m/02zsn,0.0,-0.8223369181156158
/m/05slvm,/people/person/gender,/m/05zppz,0.0,-0.8034258246421814
/m/0bt4r4,/people/person/gender,/m/05zppz,1.0,0.8148870408535004
/m/0534nr,/people/person/gender,/m/02zsn,0.0,0.7255291163921356
/m/0c7xjb,/people/person/gender,/m/02zsn,1.0,0.7795944452285767
/m/09cdxn,/people/person/gender,/m/05zppz,1.0,-0.8177764594554902
/m/0bvzp,/people/person/gender,/m/05zppz,1.0,0.7700061857700348
/m/0cj2t3,/people/person/gender,/m/02zsn,1.0,-0.812548017501831
/m/03qhyn8,/people/person/gender,/m/05zppz,1.0,0.7878750145435334
/m/0cbkc,/people/person/gender,/m/05zppz,0.0,-0.8109737694263458
/m/071jrc,/people/person/gender,/m/02zsn,0.0,-0.7943428754806519
/m/0g69lg,/people/person/gender,/m/05zppz,1.0,-0.7689373672008515
/m/0gl88b,/people/person/gender,/m/05zppz,0.0,0.7258510649204254
/m/09jrf,/people/person/gender,/m/05zppz,1.0,0.7920669496059418
/m/0835q,/people/person/gender,/m/05zppz,1.0,0.8130180716514588
/m/06t8b,/people/person/gender,/m/05zppz,1.0,-0.7744630992412567
/m/06t61y,/people/person/gender,/m/02zsn,1.0,0.791529256105423
/m/0bl60p,/people/person/gender,/m/02zsn,0.0,0.8148246824741363
/m/04cr6qv,/people/person/gender,/m/05zppz,1.0,0.8255296528339386
/m/03z0l6,/people/person/gender,/m/02zsn,0.0,-0.8187375426292419
/m/0gbwp,/people/person/gender,/m/05zppz,0.0,0.815922087430954
/m/044mvs,/people/person/gender,/m/05zppz,1.0,0.8280409753322602
/m/05218gr,/people/person/gender,/m/02zsn,0.0,-0.7242913603782654
/m/067xw,/people/person/gender,/m/05zppz,1.0,-0.7957306861877441
/m/09xvf7,/people/person/gender,/m/05zppz,1.0,0.8211935520172119
/m/06gn7r,/people/person/gender,/m/02zsn,0.0,0.8305289447307587
/m/040db,/people/person/gender,/m/02zsn,0.0,0.8251104772090911
/m/06sy4c,/people/person/gender,/m/02zsn,0.0,-0.7770698547363282
/m/07vfqj,/people/person/gender,/m/05zppz,1.0,0.7818255364894867
/m/07s8r0,/people/person/gender,/m/05zppz,0.0,0.7910253763198852
/m/07jmnh,/people/person/gender,/m/02zsn,0.0,-0.8013717591762543
/m/051z6rz,/people/person/gender,/m/05zppz,1.0,-0.7652085423469543
/m/045bs6,/people/person/gender,/m/02zsn,0.0,-0.8098962724208831
/m/04w1j9,/people/person/gender,/m/05zppz,1.0,-0.7674332141876221
/m/0bl60p,/people/person/gender,/m/05zppz,1.0,-0.7896115958690644
/m/0ck91,/people/person/gender,/m/05zppz,0.0,0.8048201560974121
/m/07cjqy,/people/person/gender,/m/02zsn,0.0,0.8259971976280213
/m/0c8hct,/people/person/gender,/m/05zppz,1.0,-0.812135124206543
/m/078g3l,/people/person/gender,/m/05zppz,1.0,0.8009607017040252
/m/05nzw6,/people/person/gender,/m/05zppz,1.0,-0.7948561429977417
/m/062dn7,/people/person/gender,/m/02zsn,0.0,-0.824292778968811
/m/04kj2v,/people/person/gender,/m/02zsn,0.0,-0.7827106237411499
/m/042xh,/people/person/gender,/m/02zsn,1.0,-0.8148040115833283
/m/0dbc1s,/people/person/gender,/m/05zppz,1.0,-0.7961995601654053
/m/0420y,/people/person/gender,/m/02zsn,0.0,-0.8156962394714355
/m/08jfkw,/people/person/gender,/m/02zsn,0.0,0.7947603583335876
/m/0cj2k3,/people/person/gender,/m/02zsn,0.0,0.7280080437660217
/m/09myny,/people/person/gender,/m/05zppz,1.0,0.8127808630466461
/m/03rwng,/people/person/gender,/m/05zppz,0.0,-0.7894726395606995
/m/08jbxf,/people/person/gender,/m/05zppz,1.0,0.782809567451477
/m/06jrhz,/people/person/gender,/m/05zppz,1.0,-0.7795109868049621
/m/03z_g7,/people/person/gender,/m/05zppz,1.0,-0.7935356259346008
/m/076psv,/people/person/gender,/m/02zsn,0.0,0.7677720963954926
/m/062dn7,/people/person/gender,/m/05zppz,1.0,0.824297559261322
/m/0cfywh,/people/person/gender,/m/05zppz,1.0,0.7980405330657959
/m/084x96,/people/person/gender,/m/05zppz,1.0,0.7746533215045929
/m/0dbc1s,/people/person/gender,/m/02zsn,0.0,0.8069163680076599
/m/0c921,/people/person/gender,/m/02zsn,0.0,0.8243454277515412
/m/08jfkw,/people/person/gender,/m/05zppz,1.0,-0.777338194847107
/m/0cj2w,/people/person/gender,/m/05zppz,1.0,-0.8196769654750824
/m/089kpp,/people/person/gender,/m/05zppz,1.0,-0.7795858204364776
/m/08b8vd,/people/person/gender,/m/05zppz,0.0,-0.7649426817893982
/m/0cw67g,/people/person/gender,/m/02zsn,0.0,-0.7960119545459747
/m/063tn,/people/person/gender,/m/02zsn,0.0,0.8151179611682892
/m/0443c,/people/person/gender,/m/02zsn,0.0,0.793954461812973
/m/0k8y7,/people/person/gender,/m/02zsn,1.0,-0.822270679473877
/m/078g3l,/people/person/gender,/m/02zsn,0.0,-0.7837332010269165
/m/05b49tt,/people/person/gender,/m/05zppz,1.0,0.7531286418437958
/m/09fqtq,/people/person/gender,/m/05zppz,1.0,0.8215303480625152
/m/09qc1,/people/person/gender,/m/02zsn,0.0,-0.8104334592819213
/m/06w38l,/people/person/gender,/m/02zsn,0.0,-0.798135107755661
/m/04_jsg,/people/person/gender,/m/05zppz,1.0,-0.786814707517624
/m/0gnbw,/people/person/gender,/m/05zppz,1.0,-0.7921225666999817
/m/03zqc1,/people/person/gender,/m/05zppz,0.0,-0.7682674527168274
/m/040nwr,/people/person/gender,/m/05zppz,0.0,0.8184850692749024
/m/07h5d,/people/person/gender,/m/05zppz,1.0,-0.8003197193145752
/m/0gbwp,/people/person/gender,/m/02zsn,1.0,-0.8142051458358764
/m/0gx_p,/people/person/gender,/m/05zppz,0.0,-0.7946378886699677
/m/06yj20,/people/person/gender,/m/02zsn,1.0,-0.7902509093284606
/m/0k57l,/people/person/gender,/m/05zppz,1.0,0.832069355249405
/m/03qncl3,/people/person/gender,/m/02zsn,0.0,0.7244509100914002
/m/09xvf7,/people/person/gender,/m/02zsn,0.0,-0.811474186182022
/m/084x96,/people/person/gender,/m/02zsn,0.0,-0.7597128510475158
/m/0fhxv,/people/person/gender,/m/02zsn,0.0,0.8016698002815247
/m/0bq4j6,/people/person/gender,/m/02zsn,0.0,0.7987589299678802
/m/03qncl3,/people/person/gender,/m/05zppz,1.0,-0.7227673411369324
/m/0c921,/people/person/gender,/m/05zppz,1.0,-0.8144622266292572
/m/044qx,/people/person/gender,/m/05zppz,1.0,-0.830506294965744
/m/0cymln,/people/person/gender,/m/02zsn,0.0,0.8252998530864716
/m/0c3kw,/people/person/gender,/m/02zsn,0.0,0.8136368036270142
/m/089kpp,/people/person/gender,/m/02zsn,0.0,0.7800086915493012
/m/063tn,/people/person/gender,/m/05zppz,1.0,-0.8079247653484345
/m/0blt6,/people/person/gender,/m/05zppz,1.0,0.8358172953128815
/m/06msq2,/people/person/gender,/m/02zsn,0.0,0.7765751779079437
/m/04_1nk,/people/person/gender,/m/05zppz,1.0,0.7549566686153412
/m/0gyx4,/people/person/gender,/m/05zppz,1.0,0.7992151081562042
/m/0bkg4,/people/person/gender,/m/02zsn,0.0,-0.8065386176109314
/m/05slvm,/people/person/gender,/m/02zsn,1.0,0.8051928997039794
/m/0bkf72,/people/person/gender,/m/02zsn,0.0,-0.7901008009910584
/m/040db,/people/person/gender,/m/05zppz,1.0,-0.8156883239746093
/m/0hskw,/people/person/gender,/m/02zsn,0.0,-0.7836409926414489
/m/0k29f,/people/person/gender,/m/02zsn,0.0,0.7911298096179962
/m/050z2,/people/person/gender,/m/02zsn,0.0,-0.8218594849109649
/m/05fg2,/people/person/gender,/m/02zsn,0.0,0.7290931642055511
/m/060pl5,/people/person/gender,/m/02zsn,0.0,0.7854872584342957
/m/09jd9,/people/person/gender,/m/05zppz,0.0,0.7960587739944458
/m/03wjb7,/people/person/gender,/m/02zsn,0.0,0.7930692553520202
/m/07_m2,/people/person/gender,/m/02zsn,0.0,-0.8341926753520965
/m/06yj20,/people/person/gender,/m/05zppz,0.0,0.8066537201404571
/m/0738b8,/people/person/gender,/m/05zppz,1.0,-0.7943158268928527
/m/044zvm,/people/person/gender,/m/05zppz,0.0,0.7992906749248505
/m/043hg,/people/person/gender,/m/05zppz,1.0,-0.8120820045471191
/m/04_jsg,/people/person/gender,/m/02zsn,0.0,0.8003467381000519
/m/07qy0b,/people/person/gender,/m/02zsn,0.0,0.787362951040268
/m/06sy4c,/people/person/gender,/m/05zppz,1.0,0.788836681842804
/m/04bdqk,/people/person/gender,/m/05zppz,0.0,-0.7840771317481995
/m/04bs3j,/people/person/gender,/m/02zsn,1.0,0.8061262905597687
/m/048_p,/people/person/gender,/m/02zsn,0.0,0.780976676940918
/m/042fk,/people/person/gender,/m/05zppz,1.0,-0.8274426817893982
/m/07m69t,/people/person/gender,/m/02zsn,0.0,-0.7253737032413483
/m/05b4rcb,/people/person/gender,/m/05zppz,1.0,0.7779977679252624
/m/04pf4r,/people/person/gender,/m/05zppz,1.0,0.8263485968112946
/m/0bxy67,/people/person/gender,/m/05zppz,1.0,-0.7825346112251281
/m/08b8vd,/people/person/gender,/m/02zsn,1.0,0.8069733738899231
/m/0dky9n,/people/person/gender,/m/05zppz,1.0,0.7269864439964294
/m/07qy0b,/people/person/gender,/m/05zppz,1.0,-0.7856759250164032
/m/0drc1,/people/person/gender,/m/05zppz,1.0,-0.791212397813797
/m/047jhq,/people/person/gender,/m/02zsn,1.0,-0.8198754131793976
/m/0b80__,/people/person/gender,/m/05zppz,1.0,-0.7954461336135864
/m/05vzql,/people/person/gender,/m/05zppz,0.0,-0.8078885972499847
/m/03q5dr,/people/person/gender,/m/05zppz,0.0,-0.8084689199924469
/m/0gl88b,/people/person/gender,/m/02zsn,1.0,-0.7218843698501587
/m/0bt4r4,/people/person/gender,/m/02zsn,0.0,-0.8116514563560486
/m/07h1tr,/people/person/gender,/m/02zsn,0.0,-0.7519433438777924
/m/074qgb,/people/person/gender,/m/05zppz,1.0,0.7448737561702728
/m/0f7hc,/people/person/gender,/m/05zppz,1.0,0.8151692986488343
/m/0g69lg,/people/person/gender,/m/02zsn,0.0,0.7846352994441986
/m/04r7p,/people/person/gender,/m/05zppz,0.0,-0.8036513209342957
/m/0gyx4,/people/person/gender,/m/02zsn,0.0,-0.7902872383594512
/m/06sn8m,/people/person/gender,/m/05zppz,1.0,0.7928035378456115
/m/0gnbw,/people/person/gender,/m/02zsn,0.0,0.7938242614269256
/m/04wp63,/people/person/gender,/m/02zsn,0.0,0.7848520338535309
/m/0jf1b,/people/person/gender,/m/02zsn,0.0,0.838193929195404
/m/04y79_n,/people/person/gender,/m/02zsn,0.0,0.7238643050193787
/m/0d608,/people/person/gender,/m/05zppz,1.0,-0.7663639664649964
/m/09jrf,/people/person/gender,/m/02zsn,0.0,-0.7900390326976776
/m/06t61y,/people/person/gender,/m/05zppz,0.0,-0.7895592331886292
/m/09cdxn,/people/person/gender,/m/02zsn,0.0,0.8210206806659699
/m/06gn7r,/people/person/gender,/m/05zppz,1.0,-0.8263766169548035
/m/03xb2w,/people/person/gender,/m/05zppz,1.0,-0.7766379892826081
/m/09myny,/people/person/gender,/m/02zsn,0.0,-0.8084982573986054
/m/07jmnh,/people/person/gender,/m/05zppz,1.0,0.8036085307598114
/m/09fqtq,/people/person/gender,/m/02zsn,0.0,-0.821046257019043
/m/0cymln,/people/person/gender,/m/05zppz,1.0,-0.8242169141769409
/m/0d608,/people/person/gender,/m/02zsn,0.0,0.778283154964447
/m/04wp63,/people/person/gender,/m/05zppz,1.0,-0.7730224430561066
/m/05qsxy,/people/person/gender,/m/02zsn,0.0,0.8141765296459198
/m/0b_dh,/people/person/gender,/m/05zppz,1.0,-0.8054460763931275
/m/040nwr,/people/person/gender,/m/02zsn,1.0,-0.7922802746295929
/m/05zdk2,/people/person/gender,/m/05zppz,0.0,0.7947581768035888
/m/0cj2nl,/people/person/gender,/m/02zsn,0.0,-0.7929970383644104
/m/06f5j,/people/person/gender,/m/05zppz,1.0,-0.7847521185874939
/m/09fqd3,/people/person/gender,/m/02zsn,0.0,0.7576937675476074
/m/044mvs,/people/person/gender,/m/02zsn,0.0,-0.8100523114204407
/m/0blt6,/people/person/gender,/m/02zsn,0.0,-0.8158433198928833
/m/04cr6qv,/people/person/gender,/m/02zsn,0.0,-0.8208875894546509
/m/0ck91,/people/person/gender,/m/02zsn,1.0,-0.7835799813270569
/m/048hf,/people/person/gender,/m/02zsn,0.0,-0.8139754831790924
/m/0cj2k3,/people/person/gender,/m/05zppz,1.0,-0.7215742945671082
/m/0fn5bx,/people/person/gender,/m/02zsn,1.0,0.8052480518817902
/m/0h1q6,/people/person/gender,/m/02zsn,0.0,-0.7975979506969452
/m/0gct_,/people/person/gender,/m/02zsn,0.0,0.8142348408699036
/m/03q45x,/people/person/gender,/m/02zsn,1.0,0.8043892979621887
/m/0ccqd7,/people/person/gender,/m/02zsn,0.0,0.7268874168395996
/m/0dszr0,/people/person/gender,/m/05zppz,0.0,-0.8180376470088959
/m/03q5dr,/people/person/gender,/m/02zsn,1.0,0.8086727738380433
/m/08wq0g,/people/person/gender,/m/02zsn,0.0,0.7875044524669648
/m/04w1j9,/people/person/gender,/m/02zsn,0.0,0.7883467674255371
/m/04kwbt,/people/person/gender,/m/02zsn,0.0,0.7234560072422027
/m/0633p0,/people/person/gender,/m/02zsn,1.0,0.8102269649505616
/m/07fvf1,/people/person/gender,/m/02zsn,0.0,-0.785969716310501
/m/0fx02,/people/person/gender,/m/05zppz,1.0,0.8197938680648804
/m/0863x_,/people/person/gender,/m/02zsn,0.0,-0.7912357151508331
/m/057bc6m,/people/person/gender,/m/02zsn,0.0,-0.7838698327541351
/m/05vzql,/people/person/gender,/m/02zsn,1.0,0.8186874628067017
/m/06lgq8,/people/person/gender,/m/05zppz,1.0,0.7709652245044708
/m/05m63c,/people/person/gender,/m/02zsn,1.0,0.80413116812706
/m/078mgh,/people/person/gender,/m/05zppz,1.0,0.7256290674209595
/m/06y9bd,/people/person/gender,/m/05zppz,0.0,0.7646408200263977
/m/06msq2,/people/person/gender,/m/05zppz,1.0,-0.7589589416980743
/m/07q68q,/people/person/gender,/m/05zppz,1.0,0.7271099865436554
/m/0cj2t3,/people/person/gender,/m/05zppz,0.0,0.8208856701850891
/m/050z2,/people/person/gender,/m/05zppz,1.0,0.823520177602768
/m/09gffmz,/people/person/gender,/m/02zsn,0.0,0.7935231029987335
/m/06wvfq,/people/person/gender,/m/02zsn,1.0,-0.8203787863254547
/m/09jd9,/people/person/gender,/m/02zsn,1.0,-0.7895258724689483
/m/058s57,/people/person/gender,/m/05zppz,0.0,-0.7948780417442322
/m/03mz9r,/people/person/gender,/m/05zppz,1.0,0.7790143370628357
/m/04r68,/people/person/gender,/m/05zppz,0.0,-0.7925864279270172
/m/0k8y7,/people/person/gender,/m/05zppz,0.0,0.822490131855011
/m/09gffmz,/people/person/gender,/m/05zppz,1.0,-0.7920131504535675
/m/051m56,/people/person/gender,/m/02zsn,0.0,-0.722036999464035
/m/05p92jn,/people/person/gender,/m/05zppz,0.0,0.812624591588974
/m/0gx_p,/people/person/gender,/m/02zsn,1.0,0.8088975727558136
/m/03zqc1,/people/person/gender,/m/02zsn,1.0,0.7797800779342652
/m/051m56,/people/person/gender,/m/05zppz,1.0,0.72677081823349
/m/03xp8d5,/people/person/gender,/m/05zppz,1.0,-0.8252797842025756
/m/04z_x4v,/people/person/gender,/m/05zppz,1.0,0.8070548295974731
/m/067sqt,/people/person/gender,/m/05zppz,0.0,0.7247237861156464
/m/0f1vrl,/people/person/gender,/m/02zsn,0.0,0.8239293992519379
/m/078mgh,/people/person/gender,/m/02zsn,0.0,-0.7250302493572235
/m/07hbxm,/people/person/gender,/m/05zppz,0.0,-0.8092155039310456
/m/06b_0,/people/person/gender,/m/02zsn,0.0,-0.8079844057559967
/m/067xw,/people/person/gender,/m/02zsn,0.0,0.8059014976024628
/m/04r7p,/people/person/gender,/m/02zsn,1.0,0.8158557534217834
/m/076psv,/people/person/gender,/m/05zppz,1.0,-0.7659968793392181
/m/041_y,/people/person/gender,/m/02zsn,0.0,0.8158477187156677
/m/042fk,/people/person/gender,/m/02zsn,0.0,0.8357084333896637
/m/03xk1_,/people/person/gender,/m/02zsn,0.0,-0.7896955788135529
/m/0dszr0,/people/person/gender,/m/02zsn,1.0,0.8289508163928986
/m/06151l,/people/person/gender,/m/05zppz,1.0,-0.7981532752513886
/m/04fyhv,/people/person/gender,/m/02zsn,0.0,0.7822900950908661
/m/06f5j,/people/person/gender,/m/02zsn,0.0,0.8233662784099579
/m/04kj2v,/people/person/gender,/m/05zppz,1.0,0.7949124097824096
/m/08jbxf,/people/person/gender,/m/02zsn,0.0,-0.7802774846553803
/m/045g4l,/people/person/gender,/m/05zppz,1.0,0.8158069133758545
