source,relation,target,true_label,score
/m/08jfkw,/people/person/gender,/m/05zppz,1.0,-0.20416027903556822
/m/03q45x,/people/person/gender,/m/05zppz,0.0,-0.20076388120651245
/m/0drc1,/people/person/gender,/m/05zppz,1.0,0.7928061842918396
/m/063tn,/people/person/gender,/m/02zsn,0.0,-0.19545627832412715
/m/0bvzp,/people/person/gender,/m/02zsn,0.0,0.7844185709953309
/m/040db,/people/person/gender,/m/02zsn,0.0,-0.18722547292709346
/m/0cj2t3,/people/person/gender,/m/05zppz,0.0,-0.19269424676895142
/m/09qc1,/people/person/gender,/m/05zppz,1.0,0.8164315402507782
/m/057bc6m,/people/person/gender,/m/05zppz,1.0,0.7907177090644837
/m/0c921,/people/person/gender,/m/05zppz,1.0,-0.17933510541915898
/m/058s57,/people/person/gender,/m/05zppz,0.0,0.813954496383667
/m/076psv,/people/person/gender,/m/05zppz,1.0,-0.2492061793804169
/m/051wwp,/people/person/gender,/m/02zsn,0.0,0.8164787471294404
/m/04_jsg,/people/person/gender,/m/05zppz,1.0,-0.2046026885509491
/m/09fqd3,/people/person/gender,/m/02zsn,0.0,0.7760766327381134
/m/042xh,/people/person/gender,/m/05zppz,0.0,-0.1824522316455841
/m/06b_0,/people/person/gender,/m/02zsn,0.0,-0.20514403581619267
/m/04z_x4v,/people/person/gender,/m/05zppz,1.0,0.8024902045726776
/m/03qhyn8,/people/person/gender,/m/05zppz,1.0,0.8056487202644348
/m/060pl5,/people/person/gender,/m/02zsn,0.0,-0.24204497933387759
/m/04kj2v,/people/person/gender,/m/02zsn,0.0,-0.2295938909053803
/m/08wq0g,/people/person/gender,/m/02zsn,0.0,-0.22259265184402466
/m/0dky9n,/people/person/gender,/m/05zppz,1.0,0.7298776030540466
/m/06sy4c,/people/person/gender,/m/05zppz,1.0,0.796954357624054
/m/0633p0,/people/person/gender,/m/02zsn,1.0,0.8012593746185303
/m/0bl60p,/people/person/gender,/m/02zsn,0.0,0.8062970757484436
/m/0863x_,/people/person/gender,/m/05zppz,1.0,-0.22152888774871826
/m/0fhxv,/people/person/gender,/m/02zsn,0.0,0.8041229724884034
/m/03z0l6,/people/person/gender,/m/02zsn,0.0,-0.19150266647338865
/m/071jrc,/people/person/gender,/m/02zsn,0.0,-0.22346790432929997
/m/04w1j9,/people/person/gender,/m/02zsn,0.0,-0.2292388498783111
/m/09xvf7,/people/person/gender,/m/05zppz,1.0,-0.2020920753479004
/m/043kzcr,/people/person/gender,/m/05zppz,0.0,0.7248512804508209
/m/084x96,/people/person/gender,/m/05zppz,1.0,-0.24714779257774355
/m/07h1tr,/people/person/gender,/m/02zsn,0.0,-0.2605094492435456
/m/0cbkc,/people/person/gender,/m/05zppz,0.0,0.8217028498649597
/m/087z12,/people/person/gender,/m/02zsn,0.0,-0.23288365602493288
/m/09qc1,/people/person/gender,/m/02zsn,0.0,-0.19295049309730528
/m/045g4l,/people/person/gender,/m/05zppz,1.0,-0.2083628356456757
/m/0dszr0,/people/person/gender,/m/05zppz,0.0,-0.1845544219017029
/m/0k8y7,/people/person/gender,/m/02zsn,1.0,0.8297502279281617
/m/0420y,/people/person/gender,/m/02zsn,0.0,0.8124567687511444
/m/04bdqk,/people/person/gender,/m/02zsn,1.0,0.8139448940753937
/m/06gn7r,/people/person/gender,/m/02zsn,0.0,-0.16410008668899534
/m/0c3ns,/people/person/gender,/m/02zsn,0.0,0.7980334401130676
/m/0b_dh,/people/person/gender,/m/02zsn,0.0,0.8185210883617401
/m/0ccqd7,/people/person/gender,/m/02zsn,0.0,0.7263572216033936
/m/047jhq,/people/person/gender,/m/02zsn,1.0,-0.1878698468208313
/m/067sqt,/people/person/gender,/m/02zsn,1.0,-0.27124710679054265
/m/0b80__,/people/person/gender,/m/02zsn,0.0,0.7927827775478363
/m/07_m2,/people/person/gender,/m/02zsn,0.0,0.8438928246498107
/m/0cw67g,/people/person/gender,/m/02zsn,0.0,-0.20468921065330503
/m/07cjqy,/people/person/gender,/m/02zsn,0.0,0.8120967805385589
/m/03rwng,/people/person/gender,/m/02zsn,1.0,0.8044938206672668
/m/0cj2nl,/people/person/gender,/m/02zsn,0.0,0.7939281105995178
/m/042fk,/people/person/gender,/m/02zsn,0.0,-0.16681146025657656
/m/042xh,/people/person/gender,/m/02zsn,1.0,0.8224987626075745
/m/04_1nk,/people/person/gender,/m/05zppz,1.0,-0.24102137088775633
/m/06b_0,/people/person/gender,/m/05zppz,1.0,0.7996673882007599
/m/0k8y7,/people/person/gender,/m/05zppz,0.0,-0.19614564776420595
/m/06s27s,/people/person/gender,/m/05zppz,1.0,-0.27701219320297243
/m/0c8hct,/people/person/gender,/m/02zsn,0.0,0.81145481467247
/m/03q5dr,/people/person/gender,/m/02zsn,1.0,-0.19963655471801756
/m/0bt4r4,/people/person/gender,/m/05zppz,1.0,0.8101131081581116
/m/04y79_n,/people/person/gender,/m/02zsn,0.0,0.7275237917900086
/m/09jrf,/people/person/gender,/m/05zppz,1.0,0.7918087244033813
/m/067xw,/people/person/gender,/m/02zsn,0.0,-0.18422186374664307
/m/050z2,/people/person/gender,/m/02zsn,0.0,0.8320202231407166
/m/044qx,/people/person/gender,/m/02zsn,0.0,-0.17895137667655947
/m/0cymln,/people/person/gender,/m/02zsn,0.0,-0.17485101819038396
/m/06151l,/people/person/gender,/m/02zsn,0.0,0.8031596302986145
/m/043kzcr,/people/person/gender,/m/02zsn,1.0,-0.27566503882408144
/m/0c8hct,/people/person/gender,/m/05zppz,1.0,-0.1956632137298584
/m/045g4l,/people/person/gender,/m/02zsn,0.0,0.8160588383674622
/m/05b4rcb,/people/person/gender,/m/05zppz,1.0,-0.24254847764968868
/m/0cymln,/people/person/gender,/m/05zppz,1.0,0.8257212519645691
/m/08wq0g,/people/person/gender,/m/05zppz,1.0,0.7838994204998017
/m/067sqt,/people/person/gender,/m/05zppz,0.0,0.7289948165416718
/m/05b4rcb,/people/person/gender,/m/02zsn,0.0,0.7765328109264373
/m/06lgq8,/people/person/gender,/m/02zsn,0.0,0.783148729801178
/m/0bkg4,/people/person/gender,/m/02zsn,0.0,0.81256063580513
/m/09gffmz,/people/person/gender,/m/02zsn,0.0,-0.20701838135719297
/m/03xb2w,/people/person/gender,/m/05zppz,1.0,0.7983157277107239
/m/06t8b,/people/person/gender,/m/05zppz,1.0,-0.20855680108070374
/m/04wp63,/people/person/gender,/m/02zsn,0.0,-0.25050624012947087
/m/051m56,/people/person/gender,/m/02zsn,0.0,-0.27478249669075017
/m/04cr6qv,/people/person/gender,/m/05zppz,1.0,0.8120050251483917
/m/05nzw6,/people/person/gender,/m/05zppz,1.0,-0.19645788669586184
/m/0443c,/people/person/gender,/m/02zsn,0.0,0.8126629948616028
/m/0835q,/people/person/gender,/m/02zsn,0.0,0.8157134532928467
/m/0bkg4,/people/person/gender,/m/05zppz,1.0,-0.1897485315799713
/m/0bxy67,/people/person/gender,/m/02zsn,0.0,0.7856098771095276
/m/05nzw6,/people/person/gender,/m/02zsn,0.0,0.8075192928314209
/m/0ck91,/people/person/gender,/m/05zppz,0.0,-0.20587994456291203
/m/048_p,/people/person/gender,/m/05zppz,1.0,0.7793165981769562
/m/03q3sy,/people/person/gender,/m/02zsn,0.0,-0.22664968967437749
/m/06sn8m,/people/person/gender,/m/05zppz,1.0,-0.21112928986549373
/m/0bkf72,/people/person/gender,/m/02zsn,0.0,0.7902361035346985
/m/051m56,/people/person/gender,/m/05zppz,1.0,0.7265000700950622
/m/0bxy67,/people/person/gender,/m/05zppz,1.0,-0.2246368885040283
/m/0hskw,/people/person/gender,/m/02zsn,0.0,0.8030380070209503
/m/05p92jn,/people/person/gender,/m/02zsn,1.0,-0.18612625002861027
/m/049fgvm,/people/person/gender,/m/05zppz,1.0,-0.21181834936141963
/m/09cdxn,/people/person/gender,/m/02zsn,0.0,-0.18013893961906435
/m/04bdqk,/people/person/gender,/m/05zppz,0.0,-0.21968008875846867
/m/0c921,/people/person/gender,/m/02zsn,0.0,0.8293472468852997
/m/0534nr,/people/person/gender,/m/02zsn,0.0,-0.27459238767623906
/m/06yrj6,/people/person/gender,/m/02zsn,0.0,-0.2446802675724029
/m/03mz9r,/people/person/gender,/m/02zsn,0.0,-0.23317981362342832
/m/03z0l6,/people/person/gender,/m/05zppz,1.0,0.8162903785705566
/m/09cdxn,/people/person/gender,/m/05zppz,1.0,0.8257080018520355
/m/079dy,/people/person/gender,/m/02zsn,0.0,0.8229667246341705
/m/040nwr,/people/person/gender,/m/05zppz,0.0,0.8028175354003906
/m/05vzql,/people/person/gender,/m/05zppz,0.0,0.8225183248519897
/m/0466k4,/people/person/gender,/m/02zsn,0.0,-0.19425009489059453
/m/06f5j,/people/person/gender,/m/05zppz,1.0,-0.20057056546211238
/m/03q43g,/people/person/gender,/m/05zppz,1.0,0.8069114804267883
/m/0drc1,/people/person/gender,/m/02zsn,0.0,-0.22132148146629338
/m/0bdt8,/people/person/gender,/m/05zppz,0.0,-0.17540457844734192
/m/074qgb,/people/person/gender,/m/05zppz,1.0,0.7608745634555817
/m/08jbxf,/people/person/gender,/m/02zsn,0.0,0.7828693985939026
/m/0fn5bx,/people/person/gender,/m/02zsn,1.0,-0.1965872347354889
/m/078mgh,/people/person/gender,/m/02zsn,0.0,-0.2752189874649048
/m/0cj2w,/people/person/gender,/m/02zsn,0.0,0.8211854994297028
/m/0988cp,/people/person/gender,/m/02zsn,0.0,0.7795082747936248
/m/0cc63l,/people/person/gender,/m/02zsn,0.0,-0.21195163726806643
/m/07s8r0,/people/person/gender,/m/02zsn,1.0,0.7967650949954986
/m/07q68q,/people/person/gender,/m/02zsn,0.0,-0.2735156357288361
/m/0gbwp,/people/person/gender,/m/02zsn,1.0,-0.20210127830505376
/m/08jfkw,/people/person/gender,/m/02zsn,0.0,0.7980782985687256
/m/06yj20,/people/person/gender,/m/05zppz,0.0,0.7965239107608795
/m/041_y,/people/person/gender,/m/02zsn,0.0,0.8107619822025299
/m/0gnbw,/people/person/gender,/m/02zsn,0.0,-0.2042822122573853
/m/0k57l,/people/person/gender,/m/05zppz,1.0,0.8182548582553864
/m/07h5d,/people/person/gender,/m/02zsn,0.0,0.8086635649204255
/m/05myd2,/people/person/gender,/m/02zsn,0.0,-0.19146456718444826
/m/05jcn8,/people/person/gender,/m/02zsn,0.0,-0.1881370782852173
/m/0bl60p,/people/person/gender,/m/05zppz,1.0,-0.20752165317535398
/m/0738b8,/people/person/gender,/m/05zppz,1.0,-0.1936344981193543
/m/0c3kw,/people/person/gender,/m/02zsn,0.0,-0.20226716995239258
/m/09xvf7,/people/person/gender,/m/02zsn,0.0,0.814329594373703
/m/06s27s,/people/person/gender,/m/02zsn,0.0,0.7246928334236145
/m/0cj2k3,/people/person/gender,/m/05zppz,1.0,0.7247931659221649
/m/04_1nk,/people/person/gender,/m/02zsn,0.0,0.7646045207977294
/m/0fx02,/people/person/gender,/m/02zsn,0.0,-0.2015503287315369
/m/047jhq,/people/person/gender,/m/05zppz,0.0,0.828517484664917
/m/04cr6qv,/people/person/gender,/m/02zsn,0.0,-0.18961829543113706
/m/0gl88b,/people/person/gender,/m/05zppz,0.0,-0.2763016760349274
/m/089kpp,/people/person/gender,/m/02zsn,0.0,0.7805986881256104
/m/0gct_,/people/person/gender,/m/05zppz,1.0,0.8046582162380218
/m/071jrc,/people/person/gender,/m/05zppz,1.0,0.7776049256324769
/m/0gthm,/people/person/gender,/m/05zppz,1.0,-0.21844995617866514
/m/09myny,/people/person/gender,/m/02zsn,0.0,0.820833158493042
/m/040_9,/people/person/gender,/m/05zppz,1.0,-0.19320290684700014
/m/078mgh,/people/person/gender,/m/05zppz,1.0,0.7274556934833527
/m/09fqd3,/people/person/gender,/m/05zppz,1.0,-0.24193896055221553
/m/0d02km,/people/person/gender,/m/02zsn,0.0,0.7826895534992218
/m/06w38l,/people/person/gender,/m/02zsn,0.0,-0.22301788926124577
/m/0ccqd7,/people/person/gender,/m/05zppz,1.0,-0.2771015644073487
/m/0bt4r4,/people/person/gender,/m/02zsn,0.0,-0.19347688555717468
/m/07lwsz,/people/person/gender,/m/05zppz,1.0,-0.1991339921951294
/m/041_y,/people/person/gender,/m/05zppz,1.0,-0.206322705745697
/m/05218gr,/people/person/gender,/m/02zsn,0.0,-0.2763198137283325
/m/05myd2,/people/person/gender,/m/05zppz,1.0,0.8162515163421631
/m/04kj2v,/people/person/gender,/m/05zppz,1.0,0.7958841979503631
/m/05qsxy,/people/person/gender,/m/05zppz,1.0,0.8106357395648957
/m/03q3sy,/people/person/gender,/m/05zppz,1.0,0.7811447143554687
/m/0gx_p,/people/person/gender,/m/05zppz,0.0,0.8138804912567139
/m/03xk1_,/people/person/gender,/m/05zppz,1.0,0.7944885313510894
/m/060pl5,/people/person/gender,/m/05zppz,1.0,0.7939392685890198
/m/07jmnh,/people/person/gender,/m/05zppz,1.0,0.8039518594741821
/m/07h1tr,/people/person/gender,/m/05zppz,1.0,0.7726940393447876
/m/0cfywh,/people/person/gender,/m/05zppz,1.0,0.7916476964950562
/m/044zvm,/people/person/gender,/m/02zsn,1.0,-0.21366900801658628
/m/04r7p,/people/person/gender,/m/02zsn,1.0,-0.1949715852737427
/m/04r68,/people/person/gender,/m/02zsn,1.0,0.8110735595226288
/m/0bvzp,/people/person/gender,/m/05zppz,1.0,-0.239027863740921
/m/06f5j,/people/person/gender,/m/02zsn,0.0,0.8189555406570435
/m/0633p0,/people/person/gender,/m/05zppz,0.0,-0.19929747581481938
/m/04fyhv,/people/person/gender,/m/02zsn,0.0,-0.21828446984291072
/m/05b49tt,/people/person/gender,/m/02zsn,0.0,-0.2548524737358093
/m/044mvs,/people/person/gender,/m/02zsn,0.0,-0.17779155969619753
/m/0cj2w,/people/person/gender,/m/05zppz,1.0,-0.184352844953537
/m/045bs6,/people/person/gender,/m/05zppz,1.0,0.8177518784999848
/m/0cbkc,/people/person/gender,/m/02zsn,1.0,-0.19182233214378352
/m/04bs3j,/people/person/gender,/m/05zppz,0.0,0.8058557569980621
/m/03q45x,/people/person/gender,/m/02zsn,1.0,0.8084450006484986
/m/079dy,/people/person/gender,/m/05zppz,1.0,-0.18437140583992007
/m/04kwbt,/people/person/gender,/m/02zsn,0.0,0.7235351204872131
/m/09myny,/people/person/gender,/m/05zppz,1.0,-0.18405572175979612
/m/06d6y,/people/person/gender,/m/05zppz,1.0,-0.18467365503311162
/m/062dn7,/people/person/gender,/m/02zsn,0.0,-0.18069823980331423
/m/03q5dr,/people/person/gender,/m/05zppz,0.0,0.8074231684207916
/m/044qx,/people/person/gender,/m/05zppz,1.0,0.8221487164497375
/m/03xp8d5,/people/person/gender,/m/02zsn,0.0,-0.187248432636261
/m/0bq4j6,/people/person/gender,/m/05zppz,1.0,-0.2349252581596375
/m/07qy0b,/people/person/gender,/m/02zsn,0.0,0.7817845702171325
/m/06jrhz,/people/person/gender,/m/02zsn,0.0,-0.20723352432250974
/m/0cw67g,/people/person/gender,/m/05zppz,1.0,0.7956569731235504
/m/07m69t,/people/person/gender,/m/05zppz,1.0,0.7258252501487732
/m/03z_g7,/people/person/gender,/m/05zppz,1.0,-0.19996427297592168
/m/07m69t,/people/person/gender,/m/02zsn,0.0,-0.2759704411029815
/m/08b8vd,/people/person/gender,/m/02zsn,1.0,-0.20843092799186702
/m/04r68,/people/person/gender,/m/05zppz,0.0,-0.2093346953392029
/m/049fgvm,/people/person/gender,/m/02zsn,0.0,0.8013891518115998
/m/0dbc1s,/people/person/gender,/m/05zppz,1.0,0.7995458304882049
/m/069z_5,/people/person/gender,/m/05zppz,1.0,-0.2059810757637024
/m/0cfywh,/people/person/gender,/m/02zsn,0.0,-0.22872723340988155
/m/05p92jn,/people/person/gender,/m/05zppz,0.0,0.8168192803859711
/m/0bqch,/people/person/gender,/m/02zsn,0.0,0.781999659538269
/m/0b_dh,/people/person/gender,/m/05zppz,1.0,-0.1903725147247315
/m/04fyhv,/people/person/gender,/m/05zppz,1.0,0.7825439810752869
/m/0k57l,/people/person/gender,/m/02zsn,0.0,-0.1881083309650421
/m/03qncl3,/people/person/gender,/m/05zppz,1.0,0.7257067739963532
/m/06y9bd,/people/person/gender,/m/02zsn,1.0,-0.22764812707901005
/m/03z_g7,/people/person/gender,/m/02zsn,0.0,0.8025506854057312
/m/0c3kw,/people/person/gender,/m/05zppz,1.0,0.8047714114189148
/m/0784v1,/people/person/gender,/m/02zsn,0.0,0.7240164518356323
/m/03zqc1,/people/person/gender,/m/05zppz,0.0,-0.23649412393569946
/m/06msq2,/people/person/gender,/m/05zppz,1.0,0.7740842938423157
/m/05jcn8,/people/person/gender,/m/05zppz,1.0,0.8133545160293579
/m/045bs6,/people/person/gender,/m/02zsn,0.0,-0.18261574506759648
/m/06gn7r,/people/person/gender,/m/05zppz,1.0,0.8368122935295105
/m/0gnbw,/people/person/gender,/m/05zppz,1.0,0.8041133284568787
/m/06jrhz,/people/person/gender,/m/05zppz,1.0,0.7970715939998627
/m/0bdt8,/people/person/gender,/m/02zsn,1.0,0.8283004760742188
/m/0f1vrl,/people/person/gender,/m/05zppz,1.0,-0.19197814464569096
/m/04pf4r,/people/person/gender,/m/02zsn,0.0,-0.1757728695869446
/m/0jf1b,/people/person/gender,/m/05zppz,1.0,0.8380935847759247
/m/06w38l,/people/person/gender,/m/05zppz,1.0,0.791948139667511
/m/0f7hc,/people/person/gender,/m/02zsn,0.0,-0.18813992142677305
/m/04dyqk,/people/person/gender,/m/02zsn,0.0,0.7987044751644135
/m/05slvm,/people/person/gender,/m/05zppz,0.0,-0.19252095818519588
/m/048hf,/people/person/gender,/m/05zppz,1.0,-0.19844646453857417
/m/09gffmz,/people/person/gender,/m/05zppz,1.0,0.7930009424686432
/m/05m63c,/people/person/gender,/m/02zsn,1.0,-0.2104867279529572
/m/0gx_p,/people/person/gender,/m/02zsn,1.0,-0.19667309522628784
/m/07q68q,/people/person/gender,/m/05zppz,1.0,0.7268117785453796
/m/05fg2,/people/person/gender,/m/02zsn,0.0,-0.26838192343711853
/m/06lgq8,/people/person/gender,/m/05zppz,1.0,-0.22476506829261778
/m/0g69lg,/people/person/gender,/m/02zsn,0.0,-0.23722718954086308
/m/08jbxf,/people/person/gender,/m/05zppz,1.0,-0.23744282126426697
/m/0cc63l,/people/person/gender,/m/05zppz,1.0,0.7949648320674896
/m/0hskw,/people/person/gender,/m/05zppz,1.0,-0.21552122235298155
/m/0d02km,/people/person/gender,/m/05zppz,1.0,-0.21837186217308047
/m/09jd9,/people/person/gender,/m/02zsn,1.0,-0.2093907594680786
/m/05zdk2,/people/person/gender,/m/05zppz,0.0,-0.2120268821716309
/m/03q43g,/people/person/gender,/m/02zsn,0.0,-0.19779741168022158
/m/07hbxm,/people/person/gender,/m/05zppz,0.0,0.8141570687294006
/m/0c3ns,/people/person/gender,/m/05zppz,1.0,-0.2041848063468933
/m/0c7xjb,/people/person/gender,/m/05zppz,0.0,-0.2230993747711182
/m/07fvf1,/people/person/gender,/m/02zsn,0.0,-0.20739215016365053
/m/06j8wx,/people/person/gender,/m/05zppz,1.0,-0.19307023286819458
/m/04bs3j,/people/person/gender,/m/02zsn,1.0,-0.19478824734687805
/m/06msq2,/people/person/gender,/m/02zsn,0.0,-0.23650871515274052
/m/0cj2t3,/people/person/gender,/m/02zsn,1.0,0.8208222687244415
/m/058s57,/people/person/gender,/m/02zsn,1.0,-0.1869032204151153
/m/0dbc1s,/people/person/gender,/m/02zsn,0.0,-0.22419048547744747
/m/06sy4c,/people/person/gender,/m/02zsn,0.0,-0.20414737462997434
/m/06d6y,/people/person/gender,/m/02zsn,0.0,0.8161708950996399
/m/06j8wx,/people/person/gender,/m/02zsn,0.0,0.8183375895023346
