source,relation,target,true_label,score
/m/0hqgp,/people/person/profession,/m/089fss,0.0,1.0
/m/058nh2,/people/person/profession,/m/0dz3r,0.0,0.0
/m/04bbv7,/people/person/profession,/m/0d1pc,0.0,1.0
/m/0h953,/people/person/profession,/m/0g0vx,0.0,0.0
/m/0d3f83,/people/person/profession,/m/0gl2ny2,1.0,1.0
/m/0b_c7,/people/person/profession,/m/0fj9f,1.0,1.0
/m/0ftqr,/people/person/profession,/m/0fj9f,0.0,0.0
/m/063b4k,/people/person/profession,/m/0d2b38,0.0,1.0
/m/04lg6,/people/person/profession,/m/09jwl,1.0,1.0
/m/04xfb,/people/person/profession,/m/05z96,0.0,0.0
/m/04107,/people/person/profession,/m/0gl2ny2,0.0,0.0
/m/05y5fw,/people/person/profession,/m/0dxtg,1.0,0.0
/m/04wvhz,/people/person/profession,/m/05vyk,0.0,0.0
/m/03wh95l,/people/person/profession,/m/0dxtg,1.0,1.0
/m/06myp,/people/person/profession,/m/05t4q,1.0,0.0
/m/07kb5,/people/person/profession,/m/06q2q,0.0,0.0
/m/081lh,/people/person/profession,/m/0gl2ny2,0.0,0.0
/m/04b7xr,/people/person/profession,/m/04f2zj,0.0,1.0
/m/0k4gf,/people/person/profession,/m/0g0vx,0.0,1.0
/m/09qc1,/people/person/profession,/m/0gl2ny2,0.0,0.0
/m/04j0s3,/people/person/profession,/m/0dxtg,1.0,0.0
/m/06p0s1,/people/person/profession,/m/0dgd_,1.0,1.0
/m/09lhln,/people/person/profession,/m/0g0vx,0.0,1.0
/m/06t8b,/people/person/profession,/m/0d8qb,0.0,1.0
/m/08n__5,/people/person/profession,/m/099md,0.0,1.0
/m/06101p,/people/person/profession,/m/0g0vx,0.0,1.0
/m/06hmd,/people/person/profession,/m/0cbd2,1.0,1.0
/m/05pzdk,/people/person/profession,/m/0dxtg,1.0,1.0
/m/0b13g7,/people/person/profession,/m/05sxg2,1.0,1.0
/m/07h5d,/people/person/profession,/m/089fss,0.0,1.0
/m/0gn30,/people/person/profession,/m/0dxtg,1.0,1.0
/m/044k8,/people/person/profession,/m/0dgd_,1.0,1.0
/m/0djvzd,/people/person/profession,/m/0gl2ny2,1.0,1.0
/m/0j6cj,/people/person/profession,/m/09jwl,1.0,1.0
/m/0fpzt5,/people/person/profession,/m/0cbd2,0.0,0.0
/m/06bng,/people/person/profession,/m/0d8qb,0.0,0.0
/m/04gnbv1,/people/person/profession,/m/0fnpj,0.0,0.0
/m/042d1,/people/person/profession,/m/0fj9f,1.0,1.0
/m/09r1j5,/people/person/profession,/m/099md,0.0,0.0
/m/0cj2k3,/people/person/profession,/m/0dxtg,1.0,1.0
/m/04mn81,/people/person/profession,/m/04gc2,0.0,1.0
/m/0b13g7,/people/person/profession,/m/0fj9f,0.0,0.0
/m/04yt7,/people/person/profession,/m/06q2q,0.0,0.0
/m/04l19_,/people/person/profession,/m/06q2q,0.0,1.0
/m/042d1,/people/person/profession,/m/04s2z,0.0,0.0
/m/0gry51,/people/person/profession,/m/0d1pc,0.0,0.0
/m/04qsdh,/people/person/profession,/m/05z96,1.0,0.0
/m/04xrx,/people/person/profession,/m/09jwl,1.0,0.0
/m/04crrxr,/people/person/profession,/m/0d8qb,0.0,0.0
/m/0bksh,/people/person/profession,/m/05vyk,0.0,1.0
/m/04xrx,/people/person/profession,/m/0g0vx,0.0,1.0
/m/06z4wj,/people/person/profession,/m/0dxtg,1.0,1.0
/m/04yt7,/people/person/profession,/m/0dxtg,1.0,1.0
/m/05vk_d,/people/person/profession,/m/0g0vx,0.0,1.0
/m/09t4hh,/people/person/profession,/m/0d1pc,0.0,1.0
/m/04cw0n4,/people/person/profession,/m/0dgd_,1.0,0.0
/m/09qc1,/people/person/profession,/m/0dxtg,1.0,1.0
/m/0hcvy,/people/person/profession,/m/0d8qb,1.0,0.0
/m/053y4h,/people/person/profession,/m/0dxtg,1.0,0.0
/m/0d3k14,/people/person/profession,/m/0fj9f,1.0,0.0
/m/081lh,/people/person/profession,/m/09jwl,1.0,1.0
/m/0g5ff,/people/person/profession,/m/0cbd2,1.0,1.0
/m/05qsxy,/people/person/profession,/m/0h9c,0.0,0.0
/m/06z9yh,/people/person/profession,/m/0dxtg,1.0,0.0
/m/03wh95l,/people/person/profession,/m/0g0vx,0.0,0.0
/m/03v0vd,/people/person/profession,/m/0dxtg,1.0,1.0
/m/08141d,/people/person/profession,/m/0cbd2,1.0,0.0
/m/03vrv9,/people/person/profession,/m/0d1pc,0.0,1.0
/m/0c4y8,/people/person/profession,/m/0dz3r,0.0,1.0
/m/0k1bs,/people/person/profession,/m/09jwl,1.0,1.0
/m/049qx,/people/person/profession,/m/05t4q,0.0,1.0
/m/0k57l,/people/person/profession,/m/0dz3r,0.0,1.0
/m/070m12,/people/person/profession,/m/0d8qb,0.0,0.0
/m/0g5ff,/people/person/profession,/m/05vyk,0.0,0.0
/m/07r4c,/people/person/profession,/m/05z96,0.0,0.0
/m/0bz60q,/people/person/profession,/m/04f2zj,0.0,1.0
/m/0j6cj,/people/person/profession,/m/0dgd_,0.0,0.0
/m/08n__5,/people/person/profession,/m/0dxtg,1.0,0.0
/m/070m12,/people/person/profession,/m/0dxtg,1.0,1.0
/m/0488g9,/people/person/profession,/m/0d2b38,1.0,1.0
/m/09xvf7,/people/person/profession,/m/0dxtg,1.0,1.0
/m/0565cz,/people/person/profession,/m/05t4q,0.0,0.0
/m/053yx,/people/person/profession,/m/0h9c,0.0,0.0
/m/03yf4d,/people/person/profession,/m/0dxtg,1.0,1.0
/m/09hd6f,/people/person/profession,/m/0dxtg,1.0,0.0
/m/03v0vd,/people/person/profession,/m/05z96,0.0,0.0
/m/0j0pf,/people/person/profession,/m/0dz3r,0.0,1.0
/m/0c408_,/people/person/profession,/m/04s2z,0.0,1.0
/m/06jvj7,/people/person/profession,/m/09jwl,1.0,0.0
/m/0h336,/people/person/profession,/m/05t4q,1.0,1.0
/m/05qsxy,/people/person/profession,/m/0dxtg,1.0,1.0
/m/05pzdk,/people/person/profession,/m/04gc2,0.0,0.0
/m/0cj2w,/people/person/profession,/m/09jwl,1.0,1.0
/m/0f1vrl,/people/person/profession,/m/0d1pc,0.0,0.0
/m/0837ql,/people/person/profession,/m/099md,0.0,1.0
/m/0h336,/people/person/profession,/m/09jwl,0.0,0.0
/m/0bz60q,/people/person/profession,/m/09jwl,1.0,0.0
/m/0h1p,/people/person/profession,/m/0dxtg,1.0,0.0
/m/04107,/people/person/profession,/m/0cbd2,1.0,1.0
/m/03rqww,/people/person/profession,/m/089fss,0.0,0.0
/m/06p0s1,/people/person/profession,/m/099md,0.0,0.0
/m/067sqt,/people/person/profession,/m/0d1pc,1.0,1.0
/m/086nl7,/people/person/profession,/m/0gl2ny2,0.0,0.0
/m/044k8,/people/person/profession,/m/0dxtg,0.0,0.0
/m/0cj2w,/people/person/profession,/m/0h9c,0.0,0.0
/m/085gk,/people/person/profession,/m/0cbd2,1.0,0.0
/m/058nh2,/people/person/profession,/m/0dxtg,1.0,1.0
/m/04vrxh,/people/person/profession,/m/0fnpj,1.0,0.0
/m/0gp_x9,/people/person/profession,/m/0dxtg,1.0,1.0
/m/0gz5hs,/people/person/profession,/m/089fss,0.0,1.0
/m/04b19t,/people/person/profession,/m/0dxtg,1.0,1.0
/m/0b7xl8,/people/person/profession,/m/05sxg2,1.0,1.0
/m/0h0yt,/people/person/profession,/m/0g0vx,0.0,1.0
/m/045w_4,/people/person/profession,/m/0dxtg,1.0,1.0
/m/03rqww,/people/person/profession,/m/0dgd_,1.0,1.0
/m/063tn,/people/person/profession,/m/0dgd_,0.0,1.0
/m/04gnbv1,/people/person/profession,/m/0dxtg,1.0,1.0
/m/087qxp,/people/person/profession,/m/0dz3r,0.0,0.0
/m/04lg6,/people/person/profession,/m/0dz3r,0.0,0.0
/m/05prs8,/people/person/profession,/m/0cbd2,1.0,1.0
/m/0ckcvk,/people/person/profession,/m/05vyk,1.0,1.0
/m/08qvhv,/people/person/profession,/m/04s2z,0.0,0.0
/m/0d0mbj,/people/person/profession,/m/04s2z,0.0,0.0
/m/09lhln,/people/person/profession,/m/0gl2ny2,1.0,0.0
/m/0hcvy,/people/person/profession,/m/05sxg2,0.0,1.0
/m/07cbs,/people/person/profession,/m/04gc2,1.0,0.0
/m/0hqgp,/people/person/profession,/m/05vyk,1.0,0.0
/m/04n65n,/people/person/profession,/m/04s2z,0.0,0.0
/m/04bbv7,/people/person/profession,/m/09jwl,1.0,0.0
/m/042fk,/people/person/profession,/m/0fj9f,1.0,1.0
/m/04wvhz,/people/person/profession,/m/0dxtg,1.0,1.0
/m/09r1j5,/people/person/profession,/m/0gl2ny2,1.0,1.0
/m/06fc0b,/people/person/profession,/m/05z96,0.0,0.0
/m/0j1yf,/people/person/profession,/m/0d2b38,0.0,1.0
/m/04d2yp,/people/person/profession,/m/05z96,1.0,0.0
/m/03v1xb,/people/person/profession,/m/0dz3r,0.0,0.0
/m/0byfz,/people/person/profession,/m/0dxtg,1.0,0.0
/m/03sww,/people/person/profession,/m/0gl2ny2,0.0,0.0
/m/07h5d,/people/person/profession,/m/0dxtg,1.0,0.0
/m/06hmd,/people/person/profession,/m/04f2zj,0.0,0.0
/m/06z4wj,/people/person/profession,/m/0h9c,0.0,0.0
/m/053j4w4,/people/person/profession,/m/0h9c,0.0,0.0
/m/076_74,/people/person/profession,/m/0dxtg,1.0,1.0
/m/04vrxh,/people/person/profession,/m/04f2zj,0.0,1.0
/m/0ftqr,/people/person/profession,/m/0fnpj,1.0,1.0
/m/0fxky3,/people/person/profession,/m/0cbd2,1.0,1.0
/m/086nl7,/people/person/profession,/m/0dxtg,1.0,1.0
/m/050z2,/people/person/profession,/m/0d2b38,0.0,1.0
/m/06pk8,/people/person/profession,/m/0fnpj,0.0,0.0
/m/07m69t,/people/person/profession,/m/0g0vx,0.0,0.0
/m/049qx,/people/person/profession,/m/0dz3r,1.0,0.0
/m/085q5,/people/person/profession,/m/05t4q,0.0,1.0
/m/045w_4,/people/person/profession,/m/05z96,0.0,0.0
/m/0693l,/people/person/profession,/m/0dgd_,1.0,1.0
/m/07d3x,/people/person/profession,/m/0h9c,0.0,0.0
/m/03s9v,/people/person/profession,/m/06q2q,1.0,1.0
/m/05prs8,/people/person/profession,/m/05z96,0.0,0.0
/m/07cbs,/people/person/profession,/m/089fss,0.0,1.0
/m/0gn30,/people/person/profession,/m/06q2q,0.0,0.0
/m/06rq2l,/people/person/profession,/m/0dz3r,0.0,0.0
/m/06pcz0,/people/person/profession,/m/0dxtg,1.0,1.0
/m/06pk8,/people/person/profession,/m/0dxtg,1.0,1.0
/m/051wwp,/people/person/profession,/m/0cbd2,1.0,0.0
/m/06pcz0,/people/person/profession,/m/0fnpj,0.0,0.0
/m/0646qh,/people/person/profession,/m/0dxtg,1.0,1.0
/m/0c921,/people/person/profession,/m/0d8qb,1.0,1.0
/m/06z9yh,/people/person/profession,/m/05z96,0.0,1.0
/m/0d3f83,/people/person/profession,/m/06q2q,0.0,0.0
/m/0646qh,/people/person/profession,/m/0h9c,0.0,0.0
/m/03vrp,/people/person/profession,/m/04f2zj,0.0,1.0
/m/0jpdn,/people/person/profession,/m/0dxtg,1.0,0.0
/m/03s9v,/people/person/profession,/m/0cbd2,0.0,0.0
/m/0f4vbz,/people/person/profession,/m/0dxtg,0.0,0.0
/m/0c4y8,/people/person/profession,/m/0dxtg,1.0,0.0
/m/07d3x,/people/person/profession,/m/0dxtg,1.0,1.0
/m/083p7,/people/person/profession,/m/0fj9f,1.0,1.0
AUC: 0.545227591395643,AUC-PR: 0.5302483948728747,,,
